,harmonised_code,harmonised_name,nuts_3_code,nuts_3_name,nuts_2_code,nuts_2_name,nuts_1_code,nuts_1_name
1081,KSH_13152,Cece,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1082,KSH_13161,Röszke,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1083,KSH_13170,Csépa,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1084,KSH_13198,Győrladamér,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1085,KSH_13204,Hont,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1086,KSH_13213,Tunyogmatolcs,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1087,KSH_13222,Mihálygerge,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1088,KSH_13231,Szentdomonkos,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1089,KSH_13240,Tarnalelesz,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1090,KSH_13259,Szabadegyháza,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1091,KSH_13268,Sóstófalva,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1092,KSH_13277,Szigethalom,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1093,KSH_13286,Felsőegerszeg,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1094,KSH_13295,Galgagyörk,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1095,KSH_13301,Zalaszentlőrinc,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1096,KSH_13310,Bicsérd,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1097,KSH_13329,Almamellék,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1098,KSH_13338,Gyöngyösoroszi,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1099,KSH_13347,Gerényes,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1100,KSH_13356,Égerszög,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1101,KSH_13365,Botykapeterd,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1102,KSH_13374,Kázsmárk,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1103,KSH_13383,Domaszék,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1104,KSH_13408,Ballószög,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1105,KSH_13426,Kemenesmihályfa,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1106,KSH_13435,Nagykáta,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1107,KSH_13444,Mecseknádasd,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1108,KSH_13453,Őrimagyarósd,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1109,KSH_13462,Iváncsa,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1110,KSH_13471,Bucsa,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
1111,KSH_13480,Erdőkertes,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1112,KSH_13499,Erzsébet,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1113,KSH_13505,Csikvánd,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1114,KSH_13514,Jászszentandrás,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1115,KSH_13523,Szúcs,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1116,KSH_13532,Körmend,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1117,KSH_13541,Tiszaszalka,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1118,KSH_13550,Nyírtelek,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1119,KSH_13569,Gosztola,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1120,KSH_13578,Budapest,HU110,Budapest,HU11,Budapest,HU1,Közép-Magyarország
1121,KSH_13587,Felsőcsatár,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1122,KSH_13596,Bükkábrány,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1123,KSH_13602,Túristvándi,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1124,KSH_13611,Drávagárdony,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1125,KSH_13620,Mucsfa,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1126,KSH_13639,Besenyőd,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1127,KSH_13648,Egerszólát,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1128,KSH_13657,Balassagyarmat,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1129,KSH_13666,Királyhegyes,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1130,KSH_13675,Tengeri,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1131,KSH_13684,Perenye,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1132,KSH_13693,Táska,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1133,KSH_13709,Nagyszokoly,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1134,KSH_13718,Horpács,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1135,KSH_13727,Gacsály,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1136,KSH_13736,Zalavár,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1137,KSH_13745,Kőkút,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1138,KSH_13754,Szanda,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1139,KSH_13763,Telkibánya,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1140,KSH_13772,Sáska,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1141,KSH_13781,Kiskorpád,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1142,KSH_13790,Polány,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1143,KSH_13806,Kömpöc,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1144,KSH_13815,Tiszaföldvár,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1145,KSH_13824,Somodor,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1146,KSH_13833,Mezőcsát,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1147,KSH_13842,Kozárd,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1148,KSH_13851,Csertő,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1149,KSH_13860,Pusztadobos,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1150,KSH_13879,Ivád,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1151,KSH_13888,Tiszakeszi,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1152,KSH_13897,Vértesboglár,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1153,KSH_13903,Nádasdladány,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1154,KSH_13912,Magyarkeresztúr,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1155,KSH_13921,Iklódbördőce,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1156,KSH_13930,Porrogszentkirály,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1157,KSH_13949,Hévízgyörk,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1158,KSH_13958,Ják,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1159,KSH_13976,Tiszakarád,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1160,KSH_13985,Felsőmocsolád,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1161,KSH_13994,Bolhás,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1162,KSH_14003,Nyíracsád,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1163,KSH_14012,Őrtilos,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1164,KSH_14021,Lukácsháza,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1165,KSH_14030,Nagymányok,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1166,KSH_14058,Fülöpszállás,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1167,KSH_14067,Pápoc,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1168,KSH_14076,Tenk,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1169,KSH_14085,Sénye,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1170,KSH_14094,Tiszaug,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1171,KSH_14100,Kajdacs,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1172,KSH_14119,Bezedek,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1173,KSH_14128,Tarnaörs,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1174,KSH_14137,Bojt,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1175,KSH_14146,Tápiószele,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1176,KSH_14155,Tokod,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1177,KSH_14164,Harc,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1178,KSH_14173,Bánd,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1179,KSH_14182,Várvölgy,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1180,KSH_14191,Nagyváty,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1181,KSH_14207,Rákóczifalva,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1182,KSH_14225,Szentmargitfalva,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1183,KSH_14234,Buják,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1184,KSH_14243,Somlóvecse,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1185,KSH_14252,Apátfalva,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1186,KSH_14261,Táp,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1187,KSH_14270,Káptalanfa,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1188,KSH_14289,Csokvaomány,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1189,KSH_14298,Ramocsa,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1190,KSH_14304,Závod,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1191,KSH_14313,Sajókaza,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1192,KSH_14322,Vaspör,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1193,KSH_14331,Arló,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1194,KSH_14340,Pilisvörösvár,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1195,KSH_14359,Kékcse,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1196,KSH_14368,Bosta,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1197,KSH_14377,Fülpösdaróc,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1198,KSH_14386,Kercseliget,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1199,KSH_14395,Bakháza,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1200,KSH_14401,Bodrogolaszi,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1201,KSH_14410,Kübekháza,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1202,KSH_14429,Alsógagy,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1203,KSH_14438,Répceszemere,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1204,KSH_14447,Tiszatelek,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1205,KSH_14456,Szentes,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1206,KSH_14465,Tabajd,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1207,KSH_14474,Boldogkőváralja,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1208,KSH_14483,Máriakéménd,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1209,KSH_14492,Ózd,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1210,KSH_14508,Dombrád,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1211,KSH_14517,Kovácsszénája,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1212,KSH_14526,Heves,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1213,KSH_14535,Kömlő,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1214,KSH_14544,Tataháza,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1215,KSH_14553,Kapolcs,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1216,KSH_14562,Balatonmáriafürdő,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1217,KSH_14571,Tápiószentmárton,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1218,KSH_14580,Vámosgyörk,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1219,KSH_14599,Görgeteg,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1220,KSH_14605,Lápafő,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1221,KSH_14614,Ebes,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1222,KSH_14623,Zákány,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1223,KSH_14632,Fonyód,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1224,KSH_14641,Márkháza,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1225,KSH_14650,Nagynyárád,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1226,KSH_14669,Pilismarót,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1227,KSH_14678,Darvas,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1228,KSH_14687,Pinnye,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1229,KSH_14696,Nyíribrony,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1230,KSH_14702,Kissikátor,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1231,KSH_14711,Szálka,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1232,KSH_14720,Pálfiszeg,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1233,KSH_14739,Rakamaz,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1234,KSH_14748,Kimle,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1235,KSH_14757,Noszlop,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1236,KSH_14766,Dunatetétlen,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1237,KSH_14775,Nagybörzsöny,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1238,KSH_14784,Tardona,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1239,KSH_14793,Rábakecöl,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1240,KSH_14809,Mersevát,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1241,KSH_14818,Bonyhádvarasd,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1242,KSH_14827,Székesfehérvár,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1243,KSH_14836,Zagyvarékas,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1244,KSH_14845,Nyírbátor,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1245,KSH_14854,Szabadi,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1246,KSH_14863,Látrány,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1247,KSH_14872,Mátraderecske,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1248,KSH_14881,Sóshartyán,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1249,KSH_14890,Tomor,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1250,KSH_14906,Sármellék,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1251,KSH_14915,Mályinka,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1252,KSH_14924,Újszentiván,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1253,KSH_14933,Bodony,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1254,KSH_14942,Ságvár,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1255,KSH_14951,Sukoró,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1256,KSH_14960,Zebegény,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1257,KSH_14979,Nagyrécse,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1258,KSH_14988,Pecöl,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1259,KSH_14997,Hegyháthodász,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1260,KSH_15006,Németkér,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1261,KSH_15015,Tápióbicske,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1262,KSH_15024,Páty,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1263,KSH_15033,Enese,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1264,KSH_15042,Babót,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1265,KSH_15051,Matty,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1266,KSH_15060,Nagymizdó,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1267,KSH_15079,Szabadszentkirály,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1268,KSH_15088,Hetyefő,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1269,KSH_15097,Baktüttös,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1270,KSH_15103,Szenna,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1271,KSH_15112,Kerkafalva,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1272,KSH_15121,Osli,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1273,KSH_15130,Debrecen,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1274,KSH_15149,Vámosújfalu,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1275,KSH_15158,Zsana,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1276,KSH_15167,Bakonszeg,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1277,KSH_15176,Alcsútdoboz,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1278,KSH_15185,Szigetszentmárton,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1279,KSH_15194,Szólád,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1280,KSH_15200,Békéscsaba,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
1281,KSH_15219,Marócsa,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1282,KSH_15228,Győrzámoly,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1283,KSH_15237,Egyházasfalu,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1284,KSH_15246,Pusztamonostor,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1285,KSH_15255,Lábatlan,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1286,KSH_15264,Kéked,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1287,KSH_15273,Rábaszentandrás,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1288,KSH_15282,Vértessomló,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1289,KSH_15291,Újszász,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1290,KSH_15307,Kápolna,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1291,KSH_15316,Szakadát,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1292,KSH_15325,Szátok,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1293,KSH_15334,Vasegerszeg,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1294,KSH_15343,Fertőszentmiklós,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1295,KSH_15352,Nyergesújfalu,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1296,KSH_15361,Hajmáskér,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1297,KSH_15370,Etes,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1298,KSH_15389,Pécsdevecser,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1299,KSH_15398,Pirtó,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1300,KSH_15404,Szulimán,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1301,KSH_15413,Pusztaradvány,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1302,KSH_15422,Rábatamási,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1303,KSH_15431,Petőfiszállás,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1304,KSH_15440,Szentendre,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1305,KSH_15459,Regöly,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1306,KSH_15468,Nagyhuta,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1307,KSH_15477,Kismarja,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1308,KSH_15486,Kiszsidány,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1309,KSH_15495,Basal,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1310,KSH_15501,Bősárkány,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1311,KSH_15510,Kőröshegy,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1312,KSH_15529,Pér,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1313,KSH_15538,Kővágószőlős,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1314,KSH_15547,Pénzesgyőr,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1315,KSH_15556,Sand,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1316,KSH_15565,Balatonudvari,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1317,KSH_15574,Nagykörű,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1318,KSH_15583,Pusztazámor,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1319,KSH_15592,Patosfa,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1320,KSH_15608,Gesztely,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1321,KSH_15617,Zalkod,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1322,KSH_15626,Somogysámson,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1323,KSH_15635,Tarrós,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1324,KSH_15644,Tiszacsege,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1325,KSH_15653,Győrszemere,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1326,KSH_15662,Abaújalpár,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1327,KSH_15671,Pósfa,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1328,KSH_15680,Jósvafő,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1329,KSH_15699,Csikéria,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
