,election_date,election_type,harmonised_code,harmonised_name,type,name,votes
220,1999-06-13,european,M_15,Cantal,2,GAU,12572
221,1999-06-13,european,M_15,Cantal,2,MNA,707
222,1999-06-13,european,M_15,Cantal,2,REG,12
223,1999-06-13,european,M_15,Cantal,2,UDF,5288
224,1999-06-13,european,M_15,Cantal,2,VEC,3178
225,1999-06-13,european,M_16,Charente,0,eligible_voters,254701
226,1999-06-13,european,M_16,Charente,1,issued_ballots,121286
227,1999-06-13,european,M_16,Charente,2,COM,8522
228,1999-06-13,european,M_16,Charente,2,CPNT,10753
229,1999-06-13,european,M_16,Charente,2,DIV,4371
230,1999-06-13,european,M_16,Charente,2,DTE,13081
231,1999-06-13,european,M_16,Charente,2,DVD,14779
232,1999-06-13,european,M_16,Charente,2,ECO,1367
233,1999-06-13,european,M_16,Charente,2,EXG,5683
234,1999-06-13,european,M_16,Charente,2,FRN,4417
235,1999-06-13,european,M_16,Charente,2,GAU,28329
236,1999-06-13,european,M_16,Charente,2,MNA,2291
237,1999-06-13,european,M_16,Charente,2,REG,52
238,1999-06-13,european,M_16,Charente,2,UDF,9200
239,1999-06-13,european,M_16,Charente,2,VEC,9052
240,1999-06-13,european,M_17,Charente-Maritime,0,eligible_voters,404722
241,1999-06-13,european,M_17,Charente-Maritime,1,issued_ballots,198392
242,1999-06-13,european,M_17,Charente-Maritime,2,COM,11075
243,1999-06-13,european,M_17,Charente-Maritime,2,CPNT,31781
244,1999-06-13,european,M_17,Charente-Maritime,2,DIV,7029
245,1999-06-13,european,M_17,Charente-Maritime,2,DTE,21395
246,1999-06-13,european,M_17,Charente-Maritime,2,DVD,25696
247,1999-06-13,european,M_17,Charente-Maritime,2,ECO,2295
248,1999-06-13,european,M_17,Charente-Maritime,2,EXG,7489
249,1999-06-13,european,M_17,Charente-Maritime,2,FRN,7046
250,1999-06-13,european,M_17,Charente-Maritime,2,GAU,39813
251,1999-06-13,european,M_17,Charente-Maritime,2,MNA,3920
252,1999-06-13,european,M_17,Charente-Maritime,2,REG,20
253,1999-06-13,european,M_17,Charente-Maritime,2,UDF,14285
254,1999-06-13,european,M_17,Charente-Maritime,2,VEC,16055
255,1999-06-13,european,M_18,Cher,0,eligible_voters,228079
256,1999-06-13,european,M_18,Cher,1,issued_ballots,109062
257,1999-06-13,european,M_18,Cher,2,COM,12518
258,1999-06-13,european,M_18,Cher,2,CPNT,7983
259,1999-06-13,european,M_18,Cher,2,DIV,4034
260,1999-06-13,european,M_18,Cher,2,DTE,12680
261,1999-06-13,european,M_18,Cher,2,DVD,14403
262,1999-06-13,european,M_18,Cher,2,ECO,1099
263,1999-06-13,european,M_18,Cher,2,EXG,5090
264,1999-06-13,european,M_18,Cher,2,FRN,5436
265,1999-06-13,european,M_18,Cher,2,GAU,20422
266,1999-06-13,european,M_18,Cher,2,MNA,2498
267,1999-06-13,european,M_18,Cher,2,REG,15
268,1999-06-13,european,M_18,Cher,2,UDF,8127
269,1999-06-13,european,M_18,Cher,2,VEC,7225
270,1999-06-13,european,M_19,Correze,0,eligible_voters,183459
271,1999-06-13,european,M_19,Correze,1,issued_ballots,103705
272,1999-06-13,european,M_19,Correze,2,COM,10517
273,1999-06-13,european,M_19,Correze,2,CPNT,7243
274,1999-06-13,european,M_19,Correze,2,DIV,2600
275,1999-06-13,european,M_19,Correze,2,DTE,18823
276,1999-06-13,european,M_19,Correze,2,DVD,10526
277,1999-06-13,european,M_19,Correze,2,ECO,773
278,1999-06-13,european,M_19,Correze,2,EXG,3716
279,1999-06-13,european,M_19,Correze,2,FRN,2603
280,1999-06-13,european,M_19,Correze,2,GAU,27233
281,1999-06-13,european,M_19,Correze,2,MNA,1342
282,1999-06-13,european,M_19,Correze,2,REG,1
283,1999-06-13,european,M_19,Correze,2,UDF,4423
284,1999-06-13,european,M_19,Correze,2,VEC,5276
285,1999-06-13,european,M_21,Cote D'Or,0,eligible_voters,324541
286,1999-06-13,european,M_21,Cote D'Or,1,issued_ballots,150316
287,1999-06-13,european,M_21,Cote D'Or,2,COM,6594
288,1999-06-13,european,M_21,Cote D'Or,2,CPNT,9193
289,1999-06-13,european,M_21,Cote D'Or,2,DIV,5340
290,1999-06-13,european,M_21,Cote D'Or,2,DTE,19292
291,1999-06-13,european,M_21,Cote D'Or,2,DVD,20409
292,1999-06-13,european,M_21,Cote D'Or,2,ECO,2343
293,1999-06-13,european,M_21,Cote D'Or,2,EXG,6840
294,1999-06-13,european,M_21,Cote D'Or,2,FRN,7456
295,1999-06-13,european,M_21,Cote D'Or,2,GAU,30991
296,1999-06-13,european,M_21,Cote D'Or,2,MNA,5129
297,1999-06-13,european,M_21,Cote D'Or,2,REG,0
298,1999-06-13,european,M_21,Cote D'Or,2,UDF,13688
299,1999-06-13,european,M_21,Cote D'Or,2,VEC,14185
300,1999-06-13,european,M_22,Cotes D'Armor,0,eligible_voters,422850
301,1999-06-13,european,M_22,Cotes D'Armor,1,issued_ballots,217792
302,1999-06-13,european,M_22,Cotes D'Armor,2,COM,17792
303,1999-06-13,european,M_22,Cotes D'Armor,2,CPNT,11421
304,1999-06-13,european,M_22,Cotes D'Armor,2,DIV,8491
305,1999-06-13,european,M_22,Cotes D'Armor,2,DTE,27743
306,1999-06-13,european,M_22,Cotes D'Armor,2,DVD,19050
307,1999-06-13,european,M_22,Cotes D'Armor,2,ECO,2898
308,1999-06-13,european,M_22,Cotes D'Armor,2,EXG,11141
309,1999-06-13,european,M_22,Cotes D'Armor,2,FRN,7192
310,1999-06-13,european,M_22,Cotes D'Armor,2,GAU,51666
311,1999-06-13,european,M_22,Cotes D'Armor,2,MNA,2795
312,1999-06-13,european,M_22,Cotes D'Armor,2,REG,15
313,1999-06-13,european,M_22,Cotes D'Armor,2,UDF,21919
314,1999-06-13,european,M_22,Cotes D'Armor,2,VEC,22648
315,1999-06-13,european,M_23,Creuse,0,eligible_voters,104481
316,1999-06-13,european,M_23,Creuse,1,issued_ballots,49735
317,1999-06-13,european,M_23,Creuse,2,COM,4250
318,1999-06-13,european,M_23,Creuse,2,CPNT,4007
319,1999-06-13,european,M_23,Creuse,2,DIV,1470
320,1999-06-13,european,M_23,Creuse,2,DTE,6393
321,1999-06-13,european,M_23,Creuse,2,DVD,6922
322,1999-06-13,european,M_23,Creuse,2,ECO,405
323,1999-06-13,european,M_23,Creuse,2,EXG,2174
324,1999-06-13,european,M_23,Creuse,2,FRN,1425
325,1999-06-13,european,M_23,Creuse,2,GAU,12258
326,1999-06-13,european,M_23,Creuse,2,MNA,604
327,1999-06-13,european,M_23,Creuse,2,REG,2
328,1999-06-13,european,M_23,Creuse,2,UDF,2468
329,1999-06-13,european,M_23,Creuse,2,VEC,3067
330,1999-06-13,european,M_24,Dordogne,0,eligible_voters,304527
331,1999-06-13,european,M_24,Dordogne,1,issued_ballots,167490
332,1999-06-13,european,M_24,Dordogne,2,COM,16602
333,1999-06-13,european,M_24,Dordogne,2,CPNT,11756
334,1999-06-13,european,M_24,Dordogne,2,DIV,6189
335,1999-06-13,european,M_24,Dordogne,2,DTE,20508
336,1999-06-13,european,M_24,Dordogne,2,DVD,19302
337,1999-06-13,european,M_24,Dordogne,2,ECO,1853
338,1999-06-13,european,M_24,Dordogne,2,EXG,6856
339,1999-06-13,european,M_24,Dordogne,2,FRN,5485
340,1999-06-13,european,M_24,Dordogne,2,GAU,36984
341,1999-06-13,european,M_24,Dordogne,2,MNA,3746
342,1999-06-13,european,M_24,Dordogne,2,REG,1
343,1999-06-13,european,M_24,Dordogne,2,UDF,10732
344,1999-06-13,european,M_24,Dordogne,2,VEC,11879
345,1999-06-13,european,M_25,Doubs,0,eligible_voters,327687
346,1999-06-13,european,M_25,Doubs,1,issued_ballots,161964
347,1999-06-13,european,M_25,Doubs,2,COM,5865
348,1999-06-13,european,M_25,Doubs,2,CPNT,7806
349,1999-06-13,european,M_25,Doubs,2,DIV,5462
350,1999-06-13,european,M_25,Doubs,2,DTE,24194
351,1999-06-13,european,M_25,Doubs,2,DVD,19999
352,1999-06-13,european,M_25,Doubs,2,ECO,2279
353,1999-06-13,european,M_25,Doubs,2,EXG,7749
354,1999-06-13,european,M_25,Doubs,2,FRN,8482
355,1999-06-13,european,M_25,Doubs,2,GAU,36181
356,1999-06-13,european,M_25,Doubs,2,MNA,4703
357,1999-06-13,european,M_25,Doubs,2,REG,35
358,1999-06-13,european,M_25,Doubs,2,UDF,13013
359,1999-06-13,european,M_25,Doubs,2,VEC,15729
360,1999-06-13,european,M_26,Drome,0,eligible_voters,297608
361,1999-06-13,european,M_26,Drome,1,issued_ballots,145272
362,1999-06-13,european,M_26,Drome,2,COM,8807
363,1999-06-13,european,M_26,Drome,2,CPNT,10925
364,1999-06-13,european,M_26,Drome,2,DIV,5229
365,1999-06-13,european,M_26,Drome,2,DTE,14755
366,1999-06-13,european,M_26,Drome,2,DVD,18275
367,1999-06-13,european,M_26,Drome,2,ECO,2071
368,1999-06-13,european,M_26,Drome,2,EXG,6427
369,1999-06-13,european,M_26,Drome,2,FRN,8456
370,1999-06-13,european,M_26,Drome,2,GAU,29543
371,1999-06-13,european,M_26,Drome,2,MNA,5049
372,1999-06-13,european,M_26,Drome,2,REG,0
373,1999-06-13,european,M_26,Drome,2,UDF,12710
374,1999-06-13,european,M_26,Drome,2,VEC,14284
375,1999-06-13,european,M_27,Eure,0,eligible_voters,365876
376,1999-06-13,european,M_27,Eure,1,issued_ballots,177691
377,1999-06-13,european,M_27,Eure,2,COM,10146
378,1999-06-13,european,M_27,Eure,2,CPNT,14002
379,1999-06-13,european,M_27,Eure,2,DIV,7149
380,1999-06-13,european,M_27,Eure,2,DTE,20414
381,1999-06-13,european,M_27,Eure,2,DVD,23015
382,1999-06-13,european,M_27,Eure,2,ECO,2678
383,1999-06-13,european,M_27,Eure,2,EXG,9015
384,1999-06-13,european,M_27,Eure,2,FRN,12784
385,1999-06-13,european,M_27,Eure,2,GAU,32268
