Land;Statistische Kennziffer;Kreisfreie Stadt bzw. Stadtkreis, Landkreis bzw. Kreis;Wahlberechtigte;Wähler;Ungültige;Gültige;SPD;CDU;CSU;GRÜNE;FDP;PDS;REP;GRAUE;Die Tierschutzpartei;NPD;ödp;PBC;DIE FRAUEN;BP;FAMILIE;CM;BüSo;HP;Die Violetten;AUFBRUCH;ZENTRUM;KPD;PRG;Schill;Deutschland;DKP;DSU;FP Deutschlands;Einzelbewerber;Ungültige;Gültige;SPD;CDU;CSU;GRÜNE;FDP;PDS;REP;GRAUE;Die Tierschutzpartei;NPD;ödp;PBC;DIE FRAUEN;BP;FAMILIE;CM;BüSo;HP;Die Violetten;AUFBRUCH;Zentrum;KPD;PRG;Schill
;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
BB;12054;Potsdam ;105654;81640;1460;80180;32928;13625;0;4162;2680;25703;0;0;0;0;0;0;0;0;717;0;0;0;0;0;0;0;0;0;0;0;0;0;365;1236;80404;37078;12421;0;6747;3815;18335;0;380;0;834;0;0;0;0;0;0;0;0;0;0;0;0;0;794
BB;12060;Barnim ;140667;103220;1652;101568;44312;20530;0;2955;5115;24623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2674;0;0;0;0;1359;1402;101818;44594;20571;0;4879;5560;21184;0;644;0;1474;0;0;0;0;0;0;0;0;0;0;0;0;0;2912
BB;12061;Dahme-Spreewald ;130429;100401;1771;98630;46211;23916;0;3071;5564;19868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1490;98911;44209;22712;0;4593;6067;17392;0;632;0;1446;0;0;0;0;0;0;0;0;0;0;0;0;0;1860
BB;12062;Elbe-Elster ;105676;78800;1471;77329;35386;22377;0;1398;5951;12217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372;77428;35640;20938;0;1979;5109;11244;0;313;0;1214;0;0;0;0;0;0;0;0;0;0;0;0;0;991
BB;12063;Havelland ;120767;88951;1387;87564;41179;23112;0;3447;4669;13549;0;0;0;1586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1222;87729;39810;21258;0;4796;5462;12363;0;542;0;1603;0;0;0;0;0;0;0;0;0;0;0;0;0;1895
BB;12064;Märkisch-Oderland ;154289;112741;1715;111026;48594;23720;0;3247;5548;26355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3562;0;0;0;0;0;1537;111204;49405;23624;0;4611;6196;22390;0;645;0;1596;0;0;0;0;0;0;0;0;0;0;0;0;0;2737
BB;12065;Oberhavel ;158832;118749;1656;117093;51934;27037;0;4218;7306;23355;0;0;0;3243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1399;117350;53542;26605;0;6598;7502;17742;0;706;0;2342;0;0;0;0;0;0;0;0;0;0;0;0;0;2313
BB;12066;Oberspreewald-Lausitz ;115241;83083;1674;81409;36051;21469;0;2179;4426;17284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1443;81640;37842;19997;0;2323;4558;13736;0;343;0;1356;0;0;0;0;0;0;0;0;0;0;0;0;0;1485
BB;12067;Oder-Spree ;158062;116167;1783;114384;50624;25359;0;3987;5664;24393;0;1434;0;2923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1553;114614;51813;25567;0;4574;6483;21118;0;895;0;2250;0;0;0;0;0;0;0;0;0;0;0;0;0;1914
BB;12068;Ostprignitz-Ruppin ;90459;64138;1025;63113;29545;13404;0;4732;3281;10478;0;0;0;1422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;952;63186;31162;14003;0;2418;3667;9897;0;241;0;1107;0;0;0;0;0;0;0;0;0;0;0;0;0;691
BB;12069;Potsdam-Mittelmark ;170056;131824;1876;129948;57677;32784;0;5775;7785;24998;0;0;0;0;0;0;0;0;792;0;0;0;0;0;0;0;0;0;0;0;0;0;137;1734;130090;58558;30059;0;8417;8904;20072;0;651;0;1605;0;0;0;0;0;0;0;0;0;0;0;0;0;1824
BB;12070;Prignitz ;76663;55859;912;54947;27296;13940;0;1141;2341;9104;0;0;0;966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;806;55053;27409;12835;0;1617;3059;8546;0;157;0;769;0;0;0;0;0;0;0;0;0;0;0;0;0;661
BB;12071;Spree-Neiße ;122401;90265;1567;88698;36842;22857;0;2235;7899;17004;0;1861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1342;88923;40919;22397;0;2301;5337;14141;0;777;0;1582;0;0;0;0;0;0;0;0;0;0;0;0;0;1469
BB;12072;Teltow-Fläming ;130109;96739;1767;94972;45784;22152;0;3136;5140;18011;0;0;0;0;0;0;0;0;680;0;0;0;0;0;0;0;0;0;0;0;0;0;69;1560;95179;45037;21251;0;4578;5718;15013;0;587;0;1315;0;0;0;0;0;0;0;0;0;0;0;0;0;1680
BB;12073;Uckermark ;118193;83983;1361;82622;41694;18262;0;1462;3790;16734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;680;1262;82721;40717;17586;0;2352;4143;15065;0;343;0;1230;0;0;0;0;0;0;0;0;0;0;0;0;0;1285
MV;13001;Greifswald ;42939;29859;573;29286;11723;9787;0;827;1569;4734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;451;0;0;0;0;195;583;29276;10641;9452;0;1633;1869;4907;45;0;0;344;0;0;0;0;0;0;0;0;0;0;0;0;0;385
MV;13002;Neubrandenburg ;57897;41882;916;40966;16899;10162;0;1010;3199;9037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;659;0;0;0;0;0;722;41160;17272;10332;0;1355;2414;8775;153;0;0;266;0;0;0;0;0;0;0;0;0;0;0;0;0;593
MV;13003;Rostock ;161960;115637;2267;113370;51207;24014;0;10428;4161;21016;0;415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1874;0;0;0;0;255;2081;113556;55109;24444;0;5711;5259;20682;160;0;0;616;0;0;0;0;0;0;0;0;0;0;0;0;0;1575
MV;13004;Schwerin ;79643;57968;978;56990;28106;12921;0;1719;2404;10277;0;290;0;279;0;0;0;0;0;0;0;0;0;0;0;0;0;994;0;0;0;0;0;973;56995;26575;13190;0;3075;2890;9993;72;0;0;262;0;0;0;0;0;0;0;0;0;0;0;0;0;938
MV;13005;Stralsund ;49014;33951;704;33247;12110;13238;0;784;1192;5370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553;0;0;0;0;0;861;33090;12498;11114;0;1213;1658;5505;127;0;0;322;0;0;0;0;0;0;0;0;0;0;0;0;0;653
MV;13006;Wismar ;36924;26306;812;25494;13941;6404;0;669;993;3487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;567;25739;13531;6022;0;919;1200;3457;33;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;448
MV;13051;Bad Doberan ;95089;70331;1678;68653;30414;20587;0;2189;4019;10285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1159;0;0;0;0;0;1454;68877;29209;20264;0;2591;4211;10798;154;0;0;501;0;0;0;0;0;0;0;0;0;0;0;0;0;1149
MV;13052;Demmin ;73883;50681;1390;49291;18273;19121;0;731;2405;7558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;902;0;0;0;0;301;1402;49279;17537;18769;0;1074;2713;7620;283;0;0;486;0;0;0;0;0;0;0;0;0;0;0;0;0;797
MV;13053;Güstrow ;88861;61720;1715;60005;26821;19163;0;1519;3023;8696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;783;0;0;0;0;0;1652;60068;24700;18870;0;1918;3421;9622;261;0;0;389;0;0;0;0;0;0;0;0;0;0;0;0;0;887
MV;13054;Ludwigslust ;104799;75875;1632;74243;36649;19897;0;1609;3392;10133;0;235;0;980;0;0;0;0;0;0;0;0;0;0;0;0;0;1348;0;0;0;0;0;1733;74142;34908;20147;0;2426;3924;10336;174;0;0;935;0;0;0;0;0;0;0;0;0;0;0;0;0;1292
MV;13055;Mecklenburg-Strelitz ;70228;50135;1383;48752;18966;15830;0;1196;3068;8885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;807;0;0;0;0;0;1255;48880;19377;15603;0;1397;2920;8122;218;0;0;442;0;0;0;0;0;0;0;0;0;0;0;0;0;801
MV;13056;Müritz ;56216;40214;1302;38912;17358;11636;0;1019;1896;6438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565;0;0;0;0;0;1265;38949;16931;11579;0;1316;2157;5888;172;0;0;296;0;0;0;0;0;0;0;0;0;0;0;0;0;610
MV;13057;Nordvorpommern ;94682;65428;1875;63553;22701;26803;0;1110;2540;9451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;948;0;0;0;0;0;1968;63460;23132;23723;0;1689;3349;9780;187;0;0;544;0;0;0;0;0;0;0;0;0;0;0;0;0;1056
MV;13058;Nordwestmecklenburg ;95495;66589;1932;64657;29996;20583;0;1879;2883;9316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1386;65203;29262;19217;0;2405;3403;9070;134;0;0;361;0;0;0;0;0;0;0;0;0;0;0;0;0;1351
MV;13059;Ostvorpommern ;91874;62684;1512;61172;22049;24273;0;816;3035;9513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1084;0;0;0;0;402;1681;61003;20465;23737;0;1416;3347;9985;190;0;0;920;0;0;0;0;0;0;0;0;0;0;0;0;0;943
MV;13060;Parchim ;86058;61899;1729;60170;27317;18386;0;1823;3184;9460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1387;60512;26273;17758;0;2046;3764;9046;157;0;0;301;0;0;0;0;0;0;0;0;0;0;0;0;0;1167
MV;13061;Rügen ;59961;38890;987;37903;12045;16028;0;784;1630;6782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;634;0;0;0;0;0;1041;37849;12961;13958;0;1074;2063;6627;115;0;0;270;0;0;0;0;0;0;0;0;0;0;0;0;0;781
MV;13062;Uecker-Randow ;66496;46531;1608;44923;15000;17329;0;692;2395;8854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;653;0;0;0;0;0;1474;45057;15034;16567;0;922;2254;8610;241;0;0;806;0;0;0;0;0;0;0;0;0;0;0;0;0;623
SN;14161;Chemnitz ;211051;157325;2378;154947;54228;45792;0;5865;9342;32425;4504;1282;0;0;0;1509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2161;155164;55119;41091;0;7856;10903;30574;3271;981;0;1150;0;1013;0;0;0;0;267;0;0;0;0;0;0;2939
SN;14166;Plauen ;58824;43274;733;42541;14425;12927;0;1754;3697;9314;0;0;0;0;0;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;575;42699;16078;12334;0;1940;3369;6839;863;170;0;303;0;237;0;0;0;0;60;0;0;0;0;0;0;506
SN;14167;Zwickau ;85156;60283;1145;59138;19782;21104;0;2130;2978;11975;0;0;0;0;0;604;0;0;0;0;565;0;0;0;0;0;0;0;0;0;0;0;0;1021;59262;21780;17975;0;2344;3776;10530;387;225;0;691;0;532;0;0;0;0;233;0;0;0;0;0;0;789
SN;14171;Annaberg ;71783;53431;1085;52346;12406;26853;0;1288;2523;6397;0;0;0;2131;0;748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1084;52347;14934;22105;0;1387;3588;6642;526;196;0;1657;0;750;0;0;0;0;109;0;0;0;0;0;0;453
SN;14173;Chemnitzer Land ;115425;85020;1604;83416;28768;30088;0;2287;5045;12973;0;1288;0;1977;0;990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1410;83610;29785;27846;0;2920;6039;12513;587;653;0;1389;0;787;0;0;0;0;132;0;0;0;0;0;0;959
SN;14177;Freiberg ;122493;91861;1825;90036;26065;38071;0;2121;5997;14528;0;0;0;2639;0;0;0;0;0;0;615;0;0;0;0;0;0;0;0;0;0;0;0;1482;90379;27312;33829;0;3071;7010;14031;1032;367;0;1880;0;514;0;0;0;0;355;0;0;0;0;0;0;978
SN;14178;Vogtlandkreis ;166411;121913;2267;119646;41016;43858;0;2848;9655;20115;0;0;0;0;0;2154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1824;120089;42063;42506;0;3746;9037;16925;1664;387;0;831;0;1593;0;0;0;0;158;0;0;0;0;0;0;1179
SN;14181;Mittlerer Erzgebirgskreis ;76481;56870;1592;55278;15094;24899;0;1260;3448;8378;0;0;0;1896;0;0;0;0;0;0;303;0;0;0;0;0;0;0;0;0;0;0;0;1298;55572;15614;22122;0;1726;4052;7977;576;232;0;1315;0;875;0;0;0;0;171;0;0;0;0;0;0;912
SN;14182;Mittweida ;112054;83991;1859;82132;29709;31823;0;2190;4501;11576;0;0;0;2030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303;0;0;1814;82177;27158;28780;0;2730;6122;12583;1160;404;0;1216;0;593;0;0;0;0;175;0;0;0;0;0;0;1256
SN;14188;Stollberg ;76952;58005;1225;56780;17171;21627;0;1400;4377;9108;0;497;0;1876;0;724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1015;56990;18576;20747;0;1642;3927;8515;542;311;0;1495;0;608;0;0;0;0;82;0;0;0;0;0;0;545
SN;14191;Aue-Schwarzenberg ;114254;84193;1638;82555;25192;31849;0;2491;5563;13414;0;0;0;2269;0;1777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1522;82671;27208;31009;0;2098;5018;12388;977;299;0;1389;0;1426;0;0;0;0;147;0;0;0;0;0;0;712
SN;14193;Zwickauer Land ;110237;81753;1762;79991;24906;33644;0;1957;4338;13587;0;0;0;0;0;953;0;0;0;0;606;0;0;0;0;0;0;0;0;0;0;0;0;1589;80164;26506;28796;0;2661;5489;12605;672;279;0;1021;0;935;0;0;0;0;250;0;0;0;0;0;0;950
SN;14262;Dresden ;388631;291281;4316;286965;87600;99004;0;17619;18415;56469;0;3206;0;0;0;0;0;0;0;0;1238;0;0;0;0;0;0;0;0;0;885;0;2529;3935;287346;91718;88572;0;25251;21233;48759;1947;2358;0;2470;0;826;0;0;0;0;950;0;0;0;0;0;0;3262
SN;14263;Görlitz ;48708;34546;809;33737;9986;12155;0;1455;3295;6360;0;0;0;0;0;0;0;0;0;0;486;0;0;0;0;0;0;0;0;0;0;0;0;675;33871;11028;11278;0;1550;2544;5566;247;236;0;724;0;135;0;0;0;0;196;0;0;0;0;0;0;367
SN;14264;Hoyerswerda ;38923;27695;433;27262;10867;6522;0;579;2133;6591;0;367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203;0;390;27305;11335;6332;0;721;1797;5953;290;196;0;378;0;60;0;0;0;0;40;0;0;0;0;0;0;203
SN;14272;Bautzen ;126590;94616;2379;92237;21973;41427;0;3203;7818;14623;0;0;0;3193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2099;92517;24060;37447;0;3089;7636;14112;2103;513;0;1603;0;636;0;0;0;0;247;0;0;0;0;0;0;1071
SN;14280;Meißen ;124359;92532;1758;90774;25632;37023;0;3626;7139;14538;0;619;0;1193;0;0;0;0;0;0;335;0;0;0;0;0;0;0;0;0;669;0;0;1770;90762;25964;33910;0;4896;7770;13803;591;673;0;1501;0;249;0;0;0;0;321;0;0;0;0;0;0;1084
SN;14284;Niederschles. Oberlausitzkreis ;83421;60908;1429;59479;17064;23030;0;1773;4550;11421;0;0;0;1364;0;0;0;0;0;0;277;0;0;0;0;0;0;0;0;0;0;0;0;1321;59587;18500;21116;0;1762;4054;10320;724;353;0;1575;0;330;0;0;0;0;184;0;0;0;0;0;0;669
SN;14285;Riesa-Großenhain ;97895;70282;1699;68583;20997;27235;0;1743;4735;12397;0;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1036;0;1441;68841;21933;24565;0;2083;4924;11631;595;488;0;1411;0;154;0;0;0;0;162;0;0;0;0;0;0;895
SN;14286;Löbau-Zittau ;123894;89352;2214;87138;23173;36951;0;2408;8059;15488;0;0;0;0;0;0;0;0;0;0;1059;0;0;0;0;0;0;0;0;0;0;0;0;2013;87339;23509;34710;0;2940;6577;13985;919;746;0;1458;0;534;0;0;0;0;492;0;0;0;0;0;0;1469
SN;14287;Sächsische Schweiz ;119190;86463;1443;85020;20965;39305;0;2773;5211;12601;0;0;0;3305;0;0;0;0;0;0;860;0;0;0;0;0;0;0;0;0;0;0;0;1483;84980;23497;34893;0;3227;6128;12472;458;439;0;2406;0;233;0;0;0;0;428;0;0;0;0;0;0;799
SN;14290;Weißeritzkreis ;101271;75427;1389;74038;20015;34158;0;2254;4460;10535;0;0;0;1873;0;0;0;0;0;0;743;0;0;0;0;0;0;0;0;0;0;0;0;1342;74085;20171;31265;0;2810;5507;10284;1180;389;0;1087;0;250;0;0;0;0;324;0;0;0;0;0;0;818
SN;14292;Kamenz ;125207;93611;2660;90951;28090;37080;0;1962;6381;15507;0;1167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;764;0;3039;90572;27298;33043;0;3129;7230;14907;1081;731;0;1197;0;480;0;0;0;0;224;0;0;0;0;0;0;1252
SN;14365;Leipzig ;390484;288366;4056;284310;114588;73500;0;14978;17592;61841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1811;0;0;3259;285107;114641;68214;0;22306;19250;50451;1312;1697;0;2253;0;750;0;0;0;0;527;0;0;0;0;0;0;3706
SN;14374;Delitzsch ;102477;73623;1191;72432;27768;26306;0;1655;4716;11987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;945;72678;26772;23496;0;2482;5346;11949;418;326;0;837;0;125;0;0;0;0;98;0;0;0;0;0;0;829
SN;14375;Döbeln ;62709;44019;946;43073;14967;16802;0;1098;2594;6524;0;0;0;912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;0;0;948;43071;14169;15911;0;1205;3144;6914;361;168;0;637;0;93;0;0;0;0;82;0;0;0;0;0;0;387
SN;14379;Leipziger Land ;124870;92765;1555;91210;37927;30323;0;2231;5465;14659;0;0;0;0;0;605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1384;91381;35311;28255;0;3317;6545;14549;638;400;0;853;0;310;0;0;0;0;154;0;0;0;0;0;0;1049
SN;14383;Muldentalkreis ;110294;80422;1617;78805;29644;29232;0;1903;5879;11371;0;0;0;0;0;776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1375;79047;28890;26387;0;2966;5769;11518;444;312;0;1296;0;387;0;0;0;0;137;0;0;0;0;0;0;941
SN;14389;Torgau-Oschatz ;81951;58470;1063;57407;18596;23771;0;1528;3391;10121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;983;57487;20756;19633;0;1675;3975;9034;625;222;0;791;0;94;0;0;0;0;96;0;0;0;0;0;0;586
ST;15101;Dessau ;67350;47214;615;46599;19686;12837;0;3265;3435;7376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;485;46729;21088;12327;0;2019;3309;6991;0;160;451;384;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15151;Anhalt-Zerbst ;62901;43419;788;42631;18580;13595;0;1155;3203;6098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;577;42842;17950;12969;0;1502;3405;6038;0;181;427;370;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15153;Bernburg ;57348;38638;682;37956;17365;11992;0;677;2656;5266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;628;38010;15807;11706;0;1074;3121;5378;0;121;381;422;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15154;Bitterfeld ;87091;59395;1120;58275;26349;18607;0;1023;4060;8236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1007;58388;24693;17987;0;1582;4354;8089;0;252;779;652;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15159;Köthen ;56376;38150;749;37401;15875;11946;0;965;2559;6056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;605;37545;16073;11293;0;927;2847;5472;0;112;417;404;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15171;Wittenberg ;105815;74824;1204;73620;28032;27622;0;1851;4035;12080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1012;73812;30641;23407;0;2136;5297;10408;0;286;840;797;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15202;Halle ;196174;137668;1702;135966;53559;35127;0;4209;10646;30570;0;1855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1474;136194;57252;33343;0;8103;10875;23411;0;956;1223;1031;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15256;Burgenlandkreis ;116595;80557;1616;78941;25919;28599;0;2906;5999;13294;0;0;0;1456;0;257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;511;1160;79397;32020;25386;0;2147;5967;11435;0;311;780;1351;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15260;Mansfelder Land ;88594;60075;1139;58936;23514;18517;0;799;4073;10956;0;0;0;738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;339;944;59131;24853;18589;0;1175;4004;9186;0;164;529;631;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15261;Merseburg-Querfurt ;109769;74623;1146;73477;29908;22906;0;1439;5685;11839;0;0;0;988;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;653;953;73670;30938;22126;0;1811;5929;11027;0;253;710;876;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15265;Saalkreis ;66877;48771;972;47799;18608;16245;0;945;4727;7274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;816;47955;17681;15727;0;1544;4879;6986;0;195;489;454;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15266;Sangerhausen ;55350;39346;683;38663;14861;11949;0;806;4256;5918;0;0;0;638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;615;38731;16200;11977;0;925;3105;5502;0;121;347;554;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15268;Weißenfels ;64248;43136;758;42378;15817;14006;0;1118;3425;7109;0;0;0;564;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268;632;42504;17037;13329;0;963;3188;6822;0;159;443;563;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15303;Magdeburg ;189697;130746;1665;129081;61536;34148;0;3989;7592;20101;0;0;1715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1475;129271;59905;30719;0;6634;9249;19910;0;597;1280;977;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15352;Aschersleben-Staßfurt ;83280;54389;957;53432;23429;16620;0;856;2851;9676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;871;53518;23848;15782;0;1324;3360;7888;0;168;535;613;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15355;Bördekreis ;64375;43491;726;42765;19829;13669;0;841;2676;5750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;657;42834;19140;12867;0;1141;3262;5479;0;115;459;371;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15357;Halberstadt ;64854;44189;740;43449;19332;13943;0;1273;2746;5688;0;0;0;467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;629;43560;18669;13402;0;1524;3292;5723;0;144;417;389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15358;Jerichower Land ;81442;55434;994;54440;24748;17727;0;1138;3604;7223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;842;54592;23999;16167;0;1710;4245;7324;0;212;500;435;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15362;Ohrekreis ;95330;65228;952;64276;29489;21003;0;1385;4754;7645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;766;64462;28510;19701;0;1777;5268;7807;0;228;604;567;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15363;Stendal ;109914;75312;1036;74276;35107;21630;0;1313;3726;10844;0;649;0;0;0;0;0;0;0;0;0;0;0;0;1007;0;0;0;0;0;0;0;0;1136;74176;34332;20582;0;2287;5100;10168;0;387;658;662;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15364;Quedlinburg ;63910;43795;842;42953;18904;11909;0;1809;4235;5615;0;0;0;481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;641;43154;19670;12072;0;1516;3505;5462;0;125;386;418;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15367;Schönebeck ;62407;40142;828;39314;17964;13703;0;675;2239;4733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1004;39138;17472;12547;0;1085;2502;4804;0;112;336;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15369;Wernigerode ;78705;56604;921;55683;25614;16375;0;1741;3538;7755;0;0;0;660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;797;55807;25578;15893;0;1919;4060;7031;0;230;517;579;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST;15370;Altmarkkreis Salzwedel ;80539;55947;838;55109;23347;18141;0;1279;3602;8159;0;436;0;0;0;0;0;0;0;0;0;0;0;0;145;0;0;0;0;0;0;0;0;777;55170;24660;15588;0;1749;4144;7788;0;283;442;516;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TH;16051;Erfurt ;161977;121524;1912;119612;50299;33078;0;5523;5025;24815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;872;0;0;1341;120183;49261;29273;0;8209;6494;22866;700;670;0;648;213;0;0;0;0;0;0;0;0;0;0;0;0;1849
TH;16052;Gera ;90008;66519;1057;65462;23508;15684;0;2012;4096;18629;0;0;0;1533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;878;65641;25729;15749;0;2523;3608;15083;228;565;0;1308;116;0;0;0;0;0;0;0;0;0;0;0;0;732
