country,country_code,nutslevel,nuts2016,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote
Spain,ES,3,ES522,Castellon / Castello,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,110846,420979,220181,218486
Spain,ES,3,ES522,Castellon / Castello,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,86277,420979,220181,218486
Spain,ES,3,ES522,Castellon / Castello,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,3573,420979,220181,218486
Spain,ES,3,ES523,Valencia / Valencia,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,11490,1916227,1050853,1044020
Spain,ES,3,ES523,Valencia / Valencia,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,5964,1916227,1050853,1044020
Spain,ES,3,ES523,Valencia / Valencia,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,2237,1916227,1050853,1044020
Spain,ES,3,ES523,Valencia / Valencia,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,33043,1916227,1050853,1044020
Spain,ES,3,ES523,Valencia / Valencia,EP,2009,OTHER,NA,NA,NA,24562,1916227,1050853,1044020
Spain,ES,3,ES523,Valencia / Valencia,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,545280,1916227,1050853,1044020
Spain,ES,3,ES523,Valencia / Valencia,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,388503,1916227,1050853,1044020
Spain,ES,3,ES523,Valencia / Valencia,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,21818,1916227,1050853,1044020
Spain,ES,3,ES611,Almeria,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,876,464414,196491,195734
Spain,ES,3,ES611,Almeria,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,364,464414,196491,195734
Spain,ES,3,ES611,Almeria,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,91,464414,196491,195734
Spain,ES,3,ES611,Almeria,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,5341,464414,196491,195734
Spain,ES,3,ES611,Almeria,EP,2009,OTHER,NA,NA,NA,4214,464414,196491,195734
Spain,ES,3,ES611,Almeria,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,100267,464414,196491,195734
Spain,ES,3,ES611,Almeria,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,79467,464414,196491,195734
Spain,ES,3,ES611,Almeria,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,3290,464414,196491,195734
Spain,ES,3,ES612,Cadiz,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,5142,969341,332876,331430
Spain,ES,3,ES612,Cadiz,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,805,969341,332876,331430
Spain,ES,3,ES612,Cadiz,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,393,969341,332876,331430
Spain,ES,3,ES612,Cadiz,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,16052,969341,332876,331430
Spain,ES,3,ES612,Cadiz,EP,2009,OTHER,NA,NA,NA,9215,969341,332876,331430
Spain,ES,3,ES612,Cadiz,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,131754,969341,332876,331430
Spain,ES,3,ES612,Cadiz,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,154896,969341,332876,331430
Spain,ES,3,ES612,Cadiz,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,9664,969341,332876,331430
Spain,ES,3,ES613,Cordoba,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,3378,646613,297613,296196
Spain,ES,3,ES613,Cordoba,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,385,646613,297613,296196
Spain,ES,3,ES613,Cordoba,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,220,646613,297613,296196
Spain,ES,3,ES613,Cordoba,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,20200,646613,297613,296196
Spain,ES,3,ES613,Cordoba,EP,2009,OTHER,NA,NA,NA,5761,646613,297613,296196
Spain,ES,3,ES613,Cordoba,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,116601,646613,297613,296196
Spain,ES,3,ES613,Cordoba,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,140403,646613,297613,296196
Spain,ES,3,ES613,Cordoba,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,5712,646613,297613,296196
Spain,ES,3,ES614,Granada,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,1786,724613,325898,324358
Spain,ES,3,ES614,Granada,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,658,724613,325898,324358
Spain,ES,3,ES614,Granada,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,194,724613,325898,324358
Spain,ES,3,ES614,Granada,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,15952,724613,325898,324358
Spain,ES,3,ES614,Granada,EP,2009,OTHER,NA,NA,NA,6210,724613,325898,324358
Spain,ES,3,ES614,Granada,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,135749,724613,325898,324358
Spain,ES,3,ES614,Granada,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,152777,724613,325898,324358
Spain,ES,3,ES614,Granada,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,8296,724613,325898,324358
Spain,ES,3,ES615,Huelva,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,1726,390483,149405,148105
Spain,ES,3,ES615,Huelva,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,280,390483,149405,148105
Spain,ES,3,ES615,Huelva,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,130,390483,149405,148105
Spain,ES,3,ES615,Huelva,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,6258,390483,149405,148105
Spain,ES,3,ES615,Huelva,EP,2009,OTHER,NA,NA,NA,2805,390483,149405,148105
Spain,ES,3,ES615,Huelva,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,52559,390483,149405,148105
Spain,ES,3,ES615,Huelva,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,80001,390483,149405,148105
Spain,ES,3,ES615,Huelva,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,2775,390483,149405,148105
Spain,ES,3,ES616,Jaen,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,2324,531891,272104,270649
Spain,ES,3,ES616,Jaen,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,592,531891,272104,270649
Spain,ES,3,ES616,Jaen,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,131,531891,272104,270649
Spain,ES,3,ES616,Jaen,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,13366,531891,272104,270649
Spain,ES,3,ES616,Jaen,EP,2009,OTHER,NA,NA,NA,3890,531891,272104,270649
Spain,ES,3,ES616,Jaen,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,105419,531891,272104,270649
Spain,ES,3,ES616,Jaen,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,138681,531891,272104,270649
Spain,ES,3,ES616,Jaen,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,3759,531891,272104,270649
Spain,ES,3,ES617,Malaga,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,3669,1116831,439035,437110
Spain,ES,3,ES617,Malaga,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,1265,1116831,439035,437110
Spain,ES,3,ES617,Malaga,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,377,1116831,439035,437110
Spain,ES,3,ES617,Malaga,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,23960,1116831,439035,437110
Spain,ES,3,ES617,Malaga,EP,2009,OTHER,NA,NA,NA,9700,1116831,439035,437110
Spain,ES,3,ES617,Malaga,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,189929,1116831,439035,437110
Spain,ES,3,ES617,Malaga,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,190825,1116831,439035,437110
Spain,ES,3,ES617,Malaga,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,12966,1116831,439035,437110
Spain,ES,3,ES618,Sevilla,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,7655,1481503,627166,624404
Spain,ES,3,ES618,Sevilla,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,1314,1481503,627166,624404
Spain,ES,3,ES618,Sevilla,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,665,1481503,627166,624404
Spain,ES,3,ES618,Sevilla,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,35787,1481503,627166,624404
Spain,ES,3,ES618,Sevilla,EP,2009,OTHER,NA,NA,NA,12495,1481503,627166,624404
Spain,ES,3,ES618,Sevilla,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,209836,1481503,627166,624404
Spain,ES,3,ES618,Sevilla,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,328583,1481503,627166,624404
Spain,ES,3,ES618,Sevilla,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,20214,1481503,627166,624404
Spain,ES,3,ES620,Murcia,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,84,984779,472261,468951
Spain,ES,3,ES620,Murcia,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,1197,984779,472261,468951
Spain,ES,3,ES620,Murcia,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,168,984779,472261,468951
Spain,ES,3,ES620,Murcia,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,14024,984779,472261,468951
Spain,ES,3,ES620,Murcia,EP,2009,OTHER,NA,NA,NA,7666,984779,472261,468951
Spain,ES,3,ES620,Murcia,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,288460,984779,472261,468951
Spain,ES,3,ES620,Murcia,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,139897,984779,472261,468951
Spain,ES,3,ES620,Murcia,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,13447,984779,472261,468951
Spain,ES,3,ES630,Ceuta,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,12,58472,18505,18400
Spain,ES,3,ES630,Ceuta,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,48,58472,18505,18400
Spain,ES,3,ES630,Ceuta,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,15,58472,18505,18400
Spain,ES,3,ES630,Ceuta,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,92,58472,18505,18400
Spain,ES,3,ES630,Ceuta,EP,2009,OTHER,NA,NA,NA,412,58472,18505,18400
Spain,ES,3,ES630,Ceuta,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,10952,58472,18505,18400
Spain,ES,3,ES630,Ceuta,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,6014,58472,18505,18400
Spain,ES,3,ES630,Ceuta,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,668,58472,18505,18400
Spain,ES,3,ES640,Melilla,EP,2009,CPE,COALITION FOR THE EUROPE OF THE PEOPLES,COALICION POR LA EUROPA DE LOS PUEBLOS,5853,6,51660,17064,16946
Spain,ES,3,ES640,Melilla,EP,2009,EDP-V,EUROPE OF THE PEOPLE - THE GREENS,EUROPA DE LOS PUEBLOS - VERDES,1643,26,51660,17064,16946
Spain,ES,3,ES640,Melilla,EP,2009,II,INTERNATIONALIST INITIATIVE - SOLIDARITY BETWEEN PEOPLES,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,1141,6,51660,17064,16946
Spain,ES,3,ES640,Melilla,EP,2009,IU-ICV-EUIA-BA,NA,NA,NA,88,51660,17064,16946
Spain,ES,3,ES640,Melilla,EP,2009,OTHER,NA,NA,NA,237,51660,17064,16946
Spain,ES,3,ES640,Melilla,EP,2009,PP,PEOPLE'S ALLIANCE-PARTY / PEOPLE'S PARTY,ALIANZA-PARTIDO POPULAR / PARTIDO POPULAR,441,9501,51660,17064,16946
Spain,ES,3,ES640,Melilla,EP,2009,PSOE,SPANISH SOCIALIST WORKERS PARTY,PARTIDO SOCIALISTA OBRERO ESPANOL,1338,6351,51660,17064,16946
Spain,ES,3,ES640,Melilla,EP,2009,UPYD,"UNION, PROGRESS AND DEMOCRACY",UNION PROGRESO Y DEMOCRACIA,55,556,51660,17064,16946
