,index,election_date,election_type,harmonised_code,harmonised_name,type,name,party_name,votes,nuts3_code,nuts3_name
266,18,2008-11-30,house,RO112,Bistrita-Nasaud,2,U-Slovaci,,69,RO112,Bistriţa-Năsăud
267,19,2008-11-30,house,RO112,Bistrita-Nasaud,2,RO.AS.IT,,68,RO112,Bistriţa-Năsăud
268,20,2008-11-30,house,RO112,Bistrita-Nasaud,2,U-Ucrainen,,60,RO112,Bistriţa-Năsăud
269,21,2008-11-30,house,RO112,Bistrita-Nasaud,2,U-Sirbi,,55,RO112,Bistriţa-Năsăud
270,22,2008-11-30,house,RO112,Bistrita-Nasaud,2,U-Ruteni,,46,RO112,Bistriţa-Năsăud
271,23,2008-11-30,house,RO112,Bistrita-Nasaud,2,U-Tatari,,43,RO112,Bistriţa-Năsăud
272,0,2014-11-02,president_b,RO315,Ialomita,0,eligible_voters,eligible_voters,237315,RO315,Ialomiţa
273,1,2014-11-02,president_b,RO315,Ialomita,1,issued_ballots,issued_ballots,137214,RO315,Ialomiţa
274,0,2014-11-02,president_b,RO315,Ialomita,2,PONTA VICTOR-VIOREL,PSD,83095,RO315,Ialomiţa
275,1,2014-11-02,president_b,RO315,Ialomita,2,IOHANNIS KLAUS-WERNER,PNL,52337,RO315,Ialomiţa
276,0,1996-11-03,president_a,RO322,Ilfov,0,eligible_voters,eligible_voters,206913,RO322,Ilfov
277,1,1996-11-03,president_a,RO322,Ilfov,1,issued_ballots,issued_ballots,155844,RO322,Ilfov
278,0,1996-11-03,president_a,RO322,Ilfov,2,EMIL CONSTANTINESCU,C.D.R.,53906,RO322,Ilfov
279,1,1996-11-03,president_a,RO322,Ilfov,2,ION ILIESCU,F.D.S.N.,45993,RO322,Ilfov
280,2,1996-11-03,president_a,RO322,Ilfov,2,PETRE ROMAN,USD,33345,RO322,Ilfov
281,3,1996-11-03,president_a,RO322,Ilfov,2,CORNELIU VADIM TUDOR,,5469,RO322,Ilfov
282,4,1996-11-03,president_a,RO322,Ilfov,2,GHEORGHE FUNAR,PUNR,1901,RO322,Ilfov
283,5,1996-11-03,president_a,RO322,Ilfov,2,TUDOR MOHORA,,1674,RO322,Ilfov
284,6,1996-11-03,president_a,RO322,Ilfov,2,ADRIAN PAUNESCU,,1020,RO322,Ilfov
285,7,1996-11-03,president_a,RO322,Ilfov,2,IOAN POP DE POPA,,905,RO322,Ilfov
286,8,1996-11-03,president_a,RO322,Ilfov,2,NICOLAE MANOLESCU,,835,RO322,Ilfov
287,9,1996-11-03,president_a,RO322,Ilfov,2,RADU CAMPEANU,,781,RO322,Ilfov
288,10,1996-11-03,president_a,RO322,Ilfov,2,CONSTANTIN MUDAVA,Independent,704,RO322,Ilfov
289,11,1996-11-03,president_a,RO322,Ilfov,2,GEORGE MUNTEAN,,638,RO322,Ilfov
290,12,1996-11-03,president_a,RO322,Ilfov,2,NUTU ANGHELINA,Independent,588,RO322,Ilfov
291,13,1996-11-03,president_a,RO322,Ilfov,2,CONSTANTIN NICULESCU,,503,RO322,Ilfov
292,14,1996-11-03,president_a,RO322,Ilfov,2,NICOLAE MILITARU,Independent,410,RO322,Ilfov
293,15,1996-11-03,president_a,RO322,Ilfov,2,GYORGY FRUNDA,UDMR,356,RO322,Ilfov
294,0,2014-11-02,president_b,RO316,Prahova,0,eligible_voters,eligible_voters,677141,RO316,Prahova
295,1,2014-11-02,president_b,RO316,Prahova,1,issued_ballots,issued_ballots,449805,RO316,Prahova
296,0,2014-11-02,president_b,RO316,Prahova,2,IOHANNIS KLAUS-WERNER,PNL,232045,RO316,Prahova
297,1,2014-11-02,president_b,RO316,Prahova,2,PONTA VICTOR-VIOREL,PSD,210238,RO316,Prahova
298,0,2000-11-26,president_a,RO126,Sibiu,0,eligible_voters,eligible_voters,350865,RO126,Sibiu
299,1,2000-11-26,president_a,RO126,Sibiu,1,issued_ballots,issued_ballots,234532,RO126,Sibiu
300,0,2000-11-26,president_a,RO126,Sibiu,2,CORNELIU VADIM TUDOR,PRM,79435,RO126,Sibiu
301,1,2000-11-26,president_a,RO126,Sibiu,2,THEODOR DUMITRU STOLOJAN,PNL,47045,RO126,Sibiu
302,2,2000-11-26,president_a,RO126,Sibiu,2,ION ILIESCU,PDSR-PUR-PSDR,40121,RO126,Sibiu
303,3,2000-11-26,president_a,RO126,Sibiu,2,CONSTANTIN MUGUREL ISARESCU,,28767,RO126,Sibiu
304,4,2000-11-26,president_a,RO126,Sibiu,2,PETRE ROMAN,PD,9521,RO126,Sibiu
305,5,2000-11-26,president_a,RO126,Sibiu,2,TEODOR VIOREL MELESCANU,ApR,7527,RO126,Sibiu
306,6,2000-11-26,president_a,RO126,Sibiu,2,GYORGY FRUNDA,UDMR,6386,RO126,Sibiu
307,7,2000-11-26,president_a,RO126,Sibiu,2,GHEORGHE EDUARD MANOLE,,3772,RO126,Sibiu
308,8,2000-11-26,president_a,RO126,Sibiu,2,PAUL-PHILIPPE HOHENZOLLERN,,2377,RO126,Sibiu
309,9,2000-11-26,president_a,RO126,Sibiu,2,GRAZIELA-ELENA BIRLA,,2187,RO126,Sibiu
310,10,2000-11-26,president_a,RO126,Sibiu,2,NICULAE CERVENI,,790,RO126,Sibiu
311,11,2000-11-26,president_a,RO126,Sibiu,2,ION SASU,PSM,703,RO126,Sibiu
312,0,1996-11-03,house,RO212,Botosani,0,eligible_voters,eligible_voters,354421,RO212,Botoşani
313,1,1996-11-03,house,RO212,Botosani,1,issued_ballots,issued_ballots,268404,RO212,Botoşani
314,0,1996-11-03,house,RO212,Botosani,2,PDSR,Partidul Democrației Sociale din România,76887,RO212,Botoşani
315,1,1996-11-03,house,RO212,Botosani,2,CDR,Convenția Democrată Română,39257,RO212,Botoşani
316,2,1996-11-03,house,RO212,Botosani,2,PSMR,,35023,RO212,Botoşani
317,3,1996-11-03,house,RO212,Botosani,2,USD,Uniunea Social Democrată,29428,RO212,Botoşani
318,4,1996-11-03,house,RO212,Botosani,2,PRM,Partidul România Mare,14361,RO212,Botoşani
319,5,1996-11-03,house,RO212,Botosani,2,PSM,,7673,RO212,Botoşani
320,6,1996-11-03,house,RO212,Botosani,2,PPU,,6413,RO212,Botoşani
321,7,1996-11-03,house,RO212,Botosani,2,ANL,,5331,RO212,Botoşani
322,8,1996-11-03,house,RO212,Botosani,2,PSM,Partidul Socialist al Muncii,4752,RO212,Botoşani
323,9,1996-11-03,house,RO212,Botosani,2,PUNR,PUNR,4405,RO212,Botoşani
324,10,1996-11-03,house,RO212,Botosani,2,PPR,,2681,RO212,Botoşani
325,11,1996-11-03,house,RO212,Botosani,2,PSM,,2279,RO212,Botoşani
326,12,1996-11-03,house,RO212,Botosani,2,ANLE,,1512,RO212,Botoşani
327,13,1996-11-03,house,RO212,Botosani,2,PNDC,,1388,RO212,Botoşani
328,14,1996-11-03,house,RO212,Botosani,2,UAR,,1238,RO212,Botoşani
329,15,1996-11-03,house,RO212,Botosani,2,PNA,,1216,RO212,Botoşani
330,16,1996-11-03,house,RO212,Botosani,2,PNTCD,,1208,RO212,Botoşani
331,17,1996-11-03,house,RO212,Botosani,2,PROD,,957,RO212,Botoşani
332,18,1996-11-03,house,RO212,Botosani,2,PLR,PLR,927,RO212,Botoşani
333,19,1996-11-03,house,RO212,Botosani,2,FCER,,889,RO212,Botoşani
334,20,1996-11-03,house,RO212,Botosani,2,PFNDP,,803,RO212,Botoşani
335,21,1996-11-03,house,RO212,Botosani,2,ROMII,,717,RO212,Botoşani
336,22,1996-11-03,house,RO212,Botosani,2,U-ROMI,,710,RO212,Botoşani
337,23,1996-11-03,house,RO212,Botosani,2,PNRO,,615,RO212,Botoşani
338,24,1996-11-03,house,RO212,Botosani,2,PSR,,609,RO212,Botoşani
339,25,1996-11-03,house,RO212,Botosani,2,PRO,,479,RO212,Botoşani
340,26,1996-11-03,house,RO212,Botosani,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,322,RO212,Botoşani
341,27,1996-11-03,house,RO212,Botosani,2,RO.AS.IT,,292,RO212,Botoşani
342,0,2019-11-10,president_b,RO211,Bacau,0,eligible_voters,eligible_voters,600350,RO211,Bacău
343,1,2019-11-10,president_b,RO211,Bacau,1,issued_ballots,issued_ballots,258965,RO211,Bacău
344,0,2019-11-10,president_b,RO211,Bacau,2,KLAUS-WERNER IOHANNIS,Partidul Național Liberal,157542,RO211,Bacău
345,1,2019-11-10,president_b,RO211,Bacau,2,VASILICA-VIORICA DĂNCILĂ,Partidul Social Democrat,96476,RO211,Bacău
346,0,1992-09-27,president_a,RO414,Olt,0,eligible_voters,eligible_voters,383143,RO414,Olt
347,1,1992-09-27,president_a,RO414,Olt,1,issued_ballots,issued_ballots,263068,RO414,Olt
348,0,1992-09-27,president_a,RO414,Olt,2,ION ILIESCU,F.D.S.N.,172771,RO414,Olt
349,1,1992-09-27,president_a,RO414,Olt,2,EMIL CONSTANTINESCU,C.D.R.,41531,RO414,Olt
350,2,1992-09-27,president_a,RO414,Olt,2,CAIUS TRAIAN DRAGOMIR,,12621,RO414,Olt
351,3,1992-09-27,president_a,RO414,Olt,2,GHEORGHE FUNAR,P.U.N.R.,10680,RO414,Olt
352,4,1992-09-27,president_a,RO414,Olt,2,IOAN MANZATU,P.R.,4616,RO414,Olt
353,5,1992-09-27,president_a,RO414,Olt,2,MIRCEA DRUC,,4319,RO414,Olt
354,0,2009-11-22,president_b,RO223,Constanta,0,eligible_voters,eligible_voters,630927,RO223,Constanţa
355,1,2009-11-22,president_b,RO223,Constanta,1,issued_ballots,issued_ballots,385795,RO223,Constanţa
356,0,2009-11-22,president_b,RO223,Constanta,2,Traian Basescu,PDL,204433,RO223,Constanţa
357,1,2009-11-22,president_b,RO223,Constanta,2,PSD,,176747,RO223,Constanţa
358,0,2014-11-02,president_b,RO313,Dambovita,0,eligible_voters,eligible_voters,433652,RO313,Dâmboviţa
359,1,2014-11-02,president_b,RO313,Dambovita,1,issued_ballots,issued_ballots,285392,RO313,Dâmboviţa
360,0,2014-11-02,president_b,RO313,Dambovita,2,PONTA VICTOR-VIOREL,PSD,163287,RO313,Dâmboviţa
361,1,2014-11-02,president_b,RO313,Dambovita,2,IOHANNIS KLAUS-WERNER,PNL,117854,RO313,Dâmboviţa
362,0,2012-12-09,house,RO321,Bucuresti,0,eligible_voters,eligible_voters,1794470,RO321,Bucureşti
363,1,2012-12-09,house,RO321,Bucuresti,1,issued_ballots,issued_ballots,719971,RO321,Bucureşti
364,0,2012-12-09,house,RO321,Bucuresti,2,USL,Uniunea Social Liberală,457288,RO321,Bucureşti
365,1,2012-12-09,house,RO321,Bucuresti,2,ARD,Alianța România Dreaptă,137460,RO321,Bucureşti
366,2,2012-12-09,house,RO321,Bucuresti,2,PPDD,PPDD,65858,RO321,Bucureşti
367,3,2012-12-09,house,RO321,Bucuresti,2,PRM,Partidul România Mare,15750,RO321,Bucureşti
368,4,2012-12-09,house,RO321,Bucuresti,2,PER,Partidul Ecologist Român,8055,RO321,Bucureşti
369,5,2012-12-09,house,RO321,Bucuresti,2,FDGR,Forumul Democrat al Germanilor din România,2253,RO321,Bucureşti
370,6,2012-12-09,house,RO321,Bucuresti,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,2110,RO321,Bucureşti
371,7,2012-12-09,house,RO321,Bucuresti,2,UAR,,1996,RO321,Bucureşti
372,8,2012-12-09,house,RO321,Bucuresti,2,PHR,,1311,RO321,Bucureşti
373,9,2012-12-09,house,RO321,Bucuresti,2,FCER,,1180,RO321,Bucureşti
374,10,2012-12-09,house,RO321,Bucuresti,2,PPU,,1084,RO321,Bucureşti
375,11,2012-12-09,house,RO321,Bucuresti,2,RO.AS.IT.,,760,RO321,Bucureşti
376,12,2012-12-09,house,RO321,Bucuresti,2,PPU,,670,RO321,Bucureşti
377,13,2012-12-09,house,RO321,Bucuresti,2,UER,,648,RO321,Bucureşti
378,14,2012-12-09,house,RO321,Bucuresti,2,UBBR,,613,RO321,Bucureşti
379,15,2012-12-09,house,RO321,Bucuresti,2,C.R.L.R.,,504,RO321,Bucureşti
380,16,2012-12-09,house,RO321,Bucuresti,2,AMR,,466,RO321,Bucureşti
381,17,2012-12-09,house,RO321,Bucuresti,2,PNL-Aripa tânără,,380,RO321,Bucureşti
382,18,2012-12-09,house,RO321,Bucuresti,2,UPR,,351,RO321,Bucureşti
383,19,2012-12-09,house,RO321,Bucuresti,2,UDTR,,348,RO321,Bucureşti
384,20,2012-12-09,house,RO321,Bucuresti,2,USR-PLUS,,281,RO321,Bucureşti
385,21,2012-12-09,house,RO321,Bucuresti,2,UDTTMR,,272,RO321,Bucureşti
386,22,2012-12-09,house,RO321,Bucuresti,2,UUR,,234,RO321,Bucureşti
387,23,2012-12-09,house,RO321,Bucuresti,2,UUR,,186,RO321,Bucureşti
388,24,2012-12-09,house,RO321,Bucuresti,2,UDSCR,,166,RO321,Bucureşti
389,25,2012-12-09,house,RO321,Bucuresti,2,UCRR,,127,RO321,Bucureşti
390,0,2014-11-02,president_a,RO424,Timis,0,eligible_voters,eligible_voters,616330,RO424,Timiş
391,1,2014-11-02,president_a,RO424,Timis,1,issued_ballots,issued_ballots,316662,RO424,Timiş
392,0,2014-11-02,president_a,RO424,Timis,2,IOHANNIS KLAUS-WERNER,PNL,130411,RO424,Timiş
393,1,2014-11-02,president_a,RO424,Timis,2,PONTA VICTOR-VIOREL,PSD,92045,RO424,Timiş
394,2,2014-11-02,president_a,RO424,Timis,2,MACOVEI MONICA-LUISA,,19207,RO424,Timiş
395,3,2014-11-02,president_a,RO424,Timis,2,UDREA ELENA-GABRIELA,PMP,18480,RO424,Timiş
396,4,2014-11-02,president_a,RO424,Timis,2,POPESCU-TARICEANU CALIN-CONSTANTIN-ANTON,,16137,RO424,Timiş
397,5,2014-11-02,president_a,RO424,Timis,2,DIACONESCU CRISTIAN-DAN,Partidul Popular Dan Diaconescu,11578,RO424,Timiş
398,6,2014-11-02,president_a,RO424,Timis,2,VADIM-TUDOR CORNELIU,PRM,8622,RO424,Timiş
399,7,2014-11-02,president_a,RO424,Timis,2,KELEMEN HUNOR,UDMR,5700,RO424,Timiş
400,8,2014-11-02,president_a,RO424,Timis,2,MELESCANU TEODOR-VIOREL,,3171,RO424,Timiş
401,9,2014-11-02,president_a,RO424,Timis,2,FUNAR GHEORGHE,,1734,RO424,Timiş
402,10,2014-11-02,president_a,RO424,Timis,2,BRINZA WILLIAM GABRIEL,PER,1436,RO424,Timiş
403,11,2014-11-02,president_a,RO424,Timis,2,ROTARU CONSTANTIN,,740,RO424,Timiş
404,12,2014-11-02,president_a,RO424,Timis,2,SZILAGYI ZSOLT,PPMT,736,RO424,Timiş
405,13,2014-11-02,president_a,RO424,Timis,2,AMARITEI MIREL-MIRCEA,,253,RO424,Timiş
406,0,2004-11-28,president_b,RO411,Dolj,0,eligible_voters,eligible_voters,602368,RO411,Dolj
407,1,2004-11-28,president_b,RO411,Dolj,1,issued_ballots,issued_ballots,343703,RO411,Dolj
408,0,2004-11-28,president_b,RO411,Dolj,2,ADRIAN NASTASE,PSD + PUR,175653,RO411,Dolj
409,1,2004-11-28,president_b,RO411,Dolj,2,TRAIAN BASESCU,Alianța Dreptate și Adevăr,164378,RO411,Dolj
410,0,1992-09-27,house,RO312,Calarasi,0,eligible_voters,eligible_voters,242557,RO312,Călăraşi
411,1,1992-09-27,house,RO312,Calarasi,1,issued_ballots,issued_ballots,178037,RO312,Călăraşi
412,0,1992-09-27,house,RO312,Calarasi,2,F.D.S.N.,Frontul Democrat al Salvării Naționale,57728,RO312,Călăraşi
413,1,1992-09-27,house,RO312,Calarasi,2,F.S.N.,Frontul Salvării Naționale,24670,RO312,Călăraşi
414,2,1992-09-27,house,RO312,Calarasi,2,C.D.R,CONVENTIA DEMOCRATICA DIN ROMANIA,21035,RO312,Călăraşi
415,3,1992-09-27,house,RO312,Calarasi,2,P.D.A.R.,,10739,RO312,Călăraşi
416,4,1992-09-27,house,RO312,Calarasi,2,PRM,Partidul România Mare,5368,RO312,Călăraşi
417,5,1992-09-27,house,RO312,Calarasi,2,PSM,Partidul Socialist al Muncii,2697,RO312,Călăraşi
418,6,1992-09-27,house,RO312,Calarasi,2,M.E.R.,,2030,RO312,Călăraşi
419,7,1992-09-27,house,RO312,Calarasi,2,P.U.N.R.,,1867,RO312,Călăraşi
420,8,1992-09-27,house,RO312,Calarasi,2,PNL,Partidul Național Liberal,1681,RO312,Călăraşi
421,9,1992-09-27,house,RO312,Calarasi,2,U.L.D.R.R.,,1370,RO312,Călăraşi
422,10,1992-09-27,house,RO312,Calarasi,2,P.R.,,1341,RO312,Călăraşi
423,11,1992-09-27,house,RO312,Calarasi,2,PRO,,1152,RO312,Călăraşi
424,12,1992-09-27,house,RO312,Calarasi,2,S.N-D.,,942,RO312,Călăraşi
425,13,1992-09-27,house,RO312,Calarasi,2,P.U.S-D.,,886,RO312,Călăraşi
426,14,1992-09-27,house,RO312,Calarasi,2,PDSR-PUR-PSDR,,741,RO312,Călăraşi
427,15,1992-09-27,house,RO312,Calarasi,2,C.D.U.,,613,RO312,Călăraşi
428,16,1992-09-27,house,RO312,Calarasi,2,N.P.L.,,600,RO312,Călăraşi
429,17,1992-09-27,house,RO312,Calarasi,2,P.N.P.L.R.,,484,RO312,Călăraşi
430,18,1992-09-27,house,RO312,Calarasi,2,P.R.C.R.,,414,RO312,Călăraşi
431,19,1992-09-27,house,RO312,Calarasi,2,U.L.B.,,365,RO312,Călăraşi
432,20,1992-09-27,house,RO312,Calarasi,2,P.N.D.C.,,364,RO312,Călăraşi
433,21,1992-09-27,house,RO312,Calarasi,2,PNTCD,,359,RO312,Călăraşi
434,22,1992-09-27,house,RO312,Calarasi,2,P.L.M.R.,,331,RO312,Călăraşi
435,23,1992-09-27,house,RO312,Calarasi,2,PUR,,320,RO312,Călăraşi
436,24,1992-09-27,house,RO312,Calarasi,2,C.S.S.,,264,RO312,Călăraşi
437,25,1992-09-27,house,RO312,Calarasi,2,P.D.C.,,239,RO312,Călăraşi
438,26,1992-09-27,house,RO312,Calarasi,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,158,RO312,Călăraşi
439,27,1992-09-27,house,RO312,Calarasi,2,P.R.U.R.,,139,RO312,Călăraşi
440,28,1992-09-27,house,RO312,Calarasi,2,P.S.D.T.,,98,RO312,Călăraşi
441,29,1992-09-27,house,RO312,Calarasi,2,"P.M.N.""S.P.""",,90,RO312,Călăraşi
442,30,1992-09-27,house,RO312,Calarasi,2,P.R.D.P.R.R.,,77,RO312,Călăraşi
443,0,2009-06-07,european,RO123,Covasna,0,eligible_voters,eligible_voters,184176,RO123,Covasna
444,1,2009-06-07,european,RO123,Covasna,1,issued_ballots,issued_ballots,66425,RO123,Covasna
445,0,2009-06-07,european,RO123,Covasna,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,53315,RO123,Covasna
446,1,2009-06-07,european,RO123,Covasna,2,PSD,,4009,RO123,Covasna
447,2,2009-06-07,european,RO123,Covasna,2,PD,Partidul Democrat Liberal,2892,RO123,Covasna
448,3,2009-06-07,european,RO123,Covasna,2,PNL,Partidul Național Liberal,1385,RO123,Covasna
449,4,2009-06-07,european,RO123,Covasna,2,PRM,Partidul România Mare,1283,RO123,Covasna
450,5,2009-06-07,european,RO123,Covasna,2,CANDIDAT INDEPENDENT,,926,RO123,Covasna
451,6,2009-06-07,european,RO123,Covasna,2,CANDIDAT INDEPENDENT,,517,RO123,Covasna
452,7,2009-06-07,european,RO123,Covasna,2,PNTCD,Partidul Național Tărănesc Creștin Democrat,222,RO123,Covasna
453,8,2009-06-07,european,RO123,Covasna,2,,,144,RO123,Covasna
454,0,2000-11-26,president_b,RO125,Mures,0,eligible_voters,eligible_voters,475877,RO125,Mureş
455,1,2000-11-26,president_b,RO125,Mures,1,issued_ballots,issued_ballots,271700,RO125,Mureş
456,0,2000-11-26,president_b,RO125,Mures,2,ION ILIESCU,PDSR-PUR-PSDR,176380,RO125,Mureş
457,1,2000-11-26,president_b,RO125,Mures,2,CORNELIU VADIM TUDOR,PRM,90361,RO125,Mureş
458,0,2004-11-28,president_b,RO224,Galati,0,eligible_voters,eligible_voters,524178,RO224,Galaţi
459,1,2004-11-28,president_b,RO224,Galati,1,issued_ballots,issued_ballots,296619,RO224,Galaţi
460,0,2004-11-28,president_b,RO224,Galati,2,ADRIAN NASTASE,PSD + PUR,148137,RO224,Galaţi
461,1,2004-11-28,president_b,RO224,Galati,2,TRAIAN BASESCU,Alianța Dreptate și Adevăr,145260,RO224,Galaţi
462,0,2008-11-30,house,RO214,Neamt,0,eligible_voters,eligible_voters,480196,RO214,Neamţ
463,1,2008-11-30,house,RO214,Neamt,1,issued_ballots,issued_ballots,208599,RO214,Neamţ
464,0,2008-11-30,house,RO214,Neamt,2,PD,Partidul Democrat Liberal,79614,RO214,Neamţ
465,1,2008-11-30,house,RO214,Neamt,2,PSD,,67839,RO214,Neamţ
466,2,2008-11-30,house,RO214,Neamt,2,PNL,Partidul Național Liberal,27651,RO214,Neamţ
467,3,2008-11-30,house,RO214,Neamt,2,PRM,Partidul România Mare,4792,RO214,Neamţ
468,4,2008-11-30,house,RO214,Neamt,2,PNG,PNG-CD,3101,RO214,Neamţ
469,5,2008-11-30,house,RO214,Neamt,2,FC-Evrei,,2610,RO214,Neamţ
470,6,2008-11-30,house,RO214,Neamt,2,A-Macedoni,,1264,RO214,Neamţ
471,7,2008-11-30,house,RO214,Neamt,2,UBBR,,1256,RO214,Neamţ
472,8,2008-11-30,house,RO214,Neamt,2,U-Turca,,797,RO214,Neamţ
473,9,2008-11-30,house,RO214,Neamt,2,PHR,,761,RO214,Neamţ
474,10,2008-11-30,house,RO214,Neamt,2,PPU,,741,RO214,Neamţ
475,11,2008-11-30,house,RO214,Neamt,2,U-Armeni,,714,RO214,Neamţ
476,12,2008-11-30,house,RO214,Neamt,2,FDGR,Forumul Democrat al Germanilor din România,675,RO214,Neamţ
477,13,2008-11-30,house,RO214,Neamt,2,RO.AS.IT,,635,RO214,Neamţ
478,14,2008-11-30,house,RO214,Neamt,2,A-Albanezi,,517,RO214,Neamţ
479,15,2008-11-30,house,RO214,Neamt,2,U-Polonezi,,509,RO214,Neamţ
480,16,2008-11-30,house,RO214,Neamt,2,U-Croati,,479,RO214,Neamţ
481,17,2008-11-30,house,RO214,Neamt,2,C-Rusi,,396,RO214,Neamţ
482,18,2008-11-30,house,RO214,Neamt,2,U-Ruteni,,372,RO214,Neamţ
483,19,2008-11-30,house,RO214,Neamt,2,U-Eleni,,271,RO214,Neamţ
484,20,2008-11-30,house,RO214,Neamt,2,U-Slovaci,,222,RO214,Neamţ
485,21,2008-11-30,house,RO214,Neamt,2,U-Sirbi,,190,RO214,Neamţ
486,22,2008-11-30,house,RO214,Neamt,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,187,RO214,Neamţ
487,23,2008-11-30,house,RO214,Neamt,2,U-Tatari,,145,RO214,Neamţ
488,24,2008-11-30,house,RO214,Neamt,2,U-Ucrainen,,143,RO214,Neamţ
489,0,2000-11-26,house,RO412,Gorj,0,eligible_voters,eligible_voters,290970,RO412,Gorj
490,1,2000-11-26,house,RO412,Gorj,1,issued_ballots,issued_ballots,181097,RO412,Gorj
491,0,2000-11-26,house,RO412,Gorj,2,PDSR,,69517,RO412,Gorj
492,1,2000-11-26,house,RO412,Gorj,2,PRM,Partidul România Mare,48871,RO412,Gorj
493,2,2000-11-26,house,RO412,Gorj,2,PD,Partidul Democrat,14499,RO412,Gorj
494,3,2000-11-26,house,RO412,Gorj,2,ApR,Alianța pentru România,7716,RO412,Gorj
495,4,2000-11-26,house,RO412,Gorj,2,CDR,CONVENTIA DEMOCRATA ROMANA 2000,4711,RO412,Gorj
496,5,2000-11-26,house,RO412,Gorj,2,PNL,Partidul Național Liberal,4592,RO412,Gorj
497,6,2000-11-26,house,RO412,Gorj,2,PUNR,,3655,RO412,Gorj
498,7,2000-11-26,house,RO412,Gorj,2,PSM,Partidul Socialist al Muncii,2348,RO412,Gorj
499,8,2000-11-26,house,RO412,Gorj,2,P ROMII,,2150,RO412,Gorj
500,9,2000-11-26,house,RO412,Gorj,2,PNL,,2136,RO412,Gorj
501,10,2000-11-26,house,RO412,Gorj,2,PSAP,,1417,RO412,Gorj
502,11,2000-11-26,house,RO412,Gorj,2,ECOLOGISTII,Partidul Ecologist Român,1254,RO412,Gorj
503,12,2000-11-26,house,RO412,Gorj,2,PMR,,1212,RO412,Gorj
504,13,2000-11-26,house,RO412,Gorj,2,PNTCD,,1017,RO412,Gorj
505,14,2000-11-26,house,RO412,Gorj,2,PVR,,995,RO412,Gorj
506,15,2000-11-26,house,RO412,Gorj,2,PNL,,640,RO412,Gorj
507,16,2000-11-26,house,RO412,Gorj,2,PLRSD,,500,RO412,Gorj
508,17,2000-11-26,house,RO412,Gorj,2,PSR,,462,RO412,Gorj
509,18,2000-11-26,house,RO412,Gorj,2,PLDR,,459,RO412,Gorj
510,19,2000-11-26,house,RO412,Gorj,2,PNG,Partidul Noua Generație,385,RO412,Gorj
511,20,2000-11-26,house,RO412,Gorj,2,PNDC,,289,RO412,Gorj
512,21,2000-11-26,house,RO412,Gorj,2,UBBR,,277,RO412,Gorj
513,22,2000-11-26,house,RO412,Gorj,2,PUPPD,,277,RO412,Gorj
514,23,2000-11-26,house,RO412,Gorj,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,270,RO412,Gorj
515,24,2000-11-26,house,RO412,Gorj,2,C ITRO - IS2,,184,RO412,Gorj
516,25,2000-11-26,house,RO412,Gorj,2,PMP,,156,RO412,Gorj
517,26,2000-11-26,house,RO412,Gorj,2,U - ELENA,,133,RO412,Gorj
518,27,2000-11-26,house,RO412,Gorj,2,BRATSTVO,,126,RO412,Gorj
519,28,2000-11-26,house,RO412,Gorj,2,UCAR,,109,RO412,Gorj
520,29,2000-11-26,house,RO412,Gorj,2,A - BULGARI,,83,RO412,Gorj
521,0,2019-11-10,president_a,RO413,Mehedinti,0,eligible_voters,eligible_voters,231149,RO413,Mehedinţi
522,1,2019-11-10,president_a,RO413,Mehedinti,1,issued_ballots,issued_ballots,109870,RO413,Mehedinţi
523,0,2019-11-10,president_a,RO413,Mehedinti,2,VASILICA-VIORICA DĂNCILĂ,Partidul Social Democrat,43037,RO413,Mehedinţi
524,1,2019-11-10,president_a,RO413,Mehedinti,2,KLAUS-WERNER IOHANNIS,Partidul Național Liberal,37680,RO413,Mehedinţi
525,2,2019-11-10,president_a,RO413,Mehedinti,2,MIRCEA DIACONU,PARTIDUL PRO ROMÂNIA,10552,RO413,Mehedinţi
526,3,2019-11-10,president_a,RO413,Mehedinti,2,ILIE-DAN BARNA,Uniunea Salvați România,7224,RO413,Mehedinţi
527,4,2019-11-10,president_a,RO413,Mehedinti,2,THEODOR PALEOLOGU,Partidul Miscarea Populară,3666,RO413,Mehedinţi
528,5,2019-11-10,president_a,RO413,Mehedinti,2,RAMONA-IOANA BRUYNSEELS,,2260,RO413,Mehedinţi
529,6,2019-11-10,president_a,RO413,Mehedinti,2,ALEXANDRU CUMPĂNAŞU,,1306,RO413,Mehedinţi
530,7,2019-11-10,president_a,RO413,Mehedinti,2,VIOREL CATARAMĂ,,505,RO413,Mehedinţi
531,8,2019-11-10,president_a,RO413,Mehedinti,2,HUNOR KELEMEN,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,432,RO413,Mehedinţi
532,9,2019-11-10,president_a,RO413,Mehedinti,2,NINEL PEIA,,328,RO413,Mehedinţi
533,10,2019-11-10,president_a,RO413,Mehedinti,2,CĂTĂLIN-SORIN IVAN,,328,RO413,Mehedinţi
