"CIRCOSCRIZIONE";"REGIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"MONTESPERTOLI";10366;5097;7628;3774;115;"VERDI EUROPEI-GREEN ITALIA";"63"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"MONTESPERTOLI";10366;5097;7628;3774;115;"NUOVO CENTRO DESTRA - UDC";"172"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PALAZZUOLO SUL SENIO";1102;558;745;386;19;"FORZA ITALIA";"68"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PALAZZUOLO SUL SENIO";1102;558;745;386;19;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"15"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PALAZZUOLO SUL SENIO";1102;558;745;386;19;"IO CAMBIO - MAIE";"4"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PALAZZUOLO SUL SENIO";1102;558;745;386;19;"L'ALTRA EUROPA CON TSIPRAS";"33"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PALAZZUOLO SUL SENIO";1102;558;745;386;19;"NUOVO CENTRO DESTRA - UDC";"19"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PALAZZUOLO SUL SENIO";1102;558;745;386;19;"ITALIA DEI VALORI";"10"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PALAZZUOLO SUL SENIO";1102;558;745;386;19;"SCELTA EUROPEA";"7"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PALAZZUOLO SUL SENIO";1102;558;745;386;19;"PARTITO DEMOCRATICO";"409"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PALAZZUOLO SUL SENIO";1102;558;745;386;19;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"23"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PALAZZUOLO SUL SENIO";1102;558;745;386;19;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"89"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PALAZZUOLO SUL SENIO";1102;558;745;386;19;"VERDI EUROPEI-GREEN ITALIA";"15"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PELAGO";6142;2979;4713;2330;50;"IO CAMBIO - MAIE";"4"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PELAGO";6142;2979;4713;2330;50;"SCELTA EUROPEA";"7"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PELAGO";6142;2979;4713;2330;50;"L'ALTRA EUROPA CON TSIPRAS";"252"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PELAGO";6142;2979;4713;2330;50;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"541"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PELAGO";6142;2979;4713;2330;50;"PARTITO DEMOCRATICO";"3070"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PELAGO";6142;2979;4713;2330;50;"ITALIA DEI VALORI";"15"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PELAGO";6142;2979;4713;2330;50;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"111"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PELAGO";6142;2979;4713;2330;50;"FORZA ITALIA";"361"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PELAGO";6142;2979;4713;2330;50;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"72"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PELAGO";6142;2979;4713;2330;50;"VERDI EUROPEI-GREEN ITALIA";"45"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PELAGO";6142;2979;4713;2330;50;"NUOVO CENTRO DESTRA - UDC";"102"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PONTASSIEVE";16315;7843;12314;6043;110;"IO CAMBIO - MAIE";"12"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PONTASSIEVE";16315;7843;12314;6043;110;"SCELTA EUROPEA";"27"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PONTASSIEVE";16315;7843;12314;6043;110;"VERDI EUROPEI-GREEN ITALIA";"93"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PONTASSIEVE";16315;7843;12314;6043;110;"PARTITO DEMOCRATICO";"8367"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PONTASSIEVE";16315;7843;12314;6043;110;"ITALIA DEI VALORI";"45"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PONTASSIEVE";16315;7843;12314;6043;110;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"155"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PONTASSIEVE";16315;7843;12314;6043;110;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"234"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PONTASSIEVE";16315;7843;12314;6043;110;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"1314"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PONTASSIEVE";16315;7843;12314;6043;110;"FORZA ITALIA";"796"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PONTASSIEVE";16315;7843;12314;6043;110;"NUOVO CENTRO DESTRA - UDC";"232"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"PONTASSIEVE";16315;7843;12314;6043;110;"L'ALTRA EUROPA CON TSIPRAS";"712"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"REGGELLO";13122;6462;9066;4577;62;"IO CAMBIO - MAIE";"4"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"REGGELLO";13122;6462;9066;4577;62;"SCELTA EUROPEA";"20"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"REGGELLO";13122;6462;9066;4577;62;"L'ALTRA EUROPA CON TSIPRAS";"303"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"REGGELLO";13122;6462;9066;4577;62;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"1342"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"REGGELLO";13122;6462;9066;4577;62;"PARTITO DEMOCRATICO";"5800"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"REGGELLO";13122;6462;9066;4577;62;"ITALIA DEI VALORI";"33"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"REGGELLO";13122;6462;9066;4577;62;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"234"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"REGGELLO";13122;6462;9066;4577;62;"FORZA ITALIA";"710"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"REGGELLO";13122;6462;9066;4577;62;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"152"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"REGGELLO";13122;6462;9066;4577;62;"VERDI EUROPEI-GREEN ITALIA";"67"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"REGGELLO";13122;6462;9066;4577;62;"NUOVO CENTRO DESTRA - UDC";"150"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RIGNANO SULL'ARNO";6799;3334;4750;2377;25;"IO CAMBIO - MAIE";"5"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RIGNANO SULL'ARNO";6799;3334;4750;2377;25;"SCELTA EUROPEA";"23"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RIGNANO SULL'ARNO";6799;3334;4750;2377;25;"VERDI EUROPEI-GREEN ITALIA";"29"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RIGNANO SULL'ARNO";6799;3334;4750;2377;25;"PARTITO DEMOCRATICO";"3041"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RIGNANO SULL'ARNO";6799;3334;4750;2377;25;"ITALIA DEI VALORI";"15"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RIGNANO SULL'ARNO";6799;3334;4750;2377;25;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"83"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RIGNANO SULL'ARNO";6799;3334;4750;2377;25;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"107"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RIGNANO SULL'ARNO";6799;3334;4750;2377;25;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"626"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RIGNANO SULL'ARNO";6799;3334;4750;2377;25;"FORZA ITALIA";"311"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RIGNANO SULL'ARNO";6799;3334;4750;2377;25;"NUOVO CENTRO DESTRA - UDC";"65"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RIGNANO SULL'ARNO";6799;3334;4750;2377;25;"L'ALTRA EUROPA CON TSIPRAS";"338"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RUFINA";5940;2904;4370;2164;64;"IO CAMBIO - MAIE";"6"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RUFINA";5940;2904;4370;2164;64;"SCELTA EUROPEA";"18"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RUFINA";5940;2904;4370;2164;64;"PARTITO DEMOCRATICO";"2767"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RUFINA";5940;2904;4370;2164;64;"ITALIA DEI VALORI";"17"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RUFINA";5940;2904;4370;2164;64;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"69"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RUFINA";5940;2904;4370;2164;64;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"97"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RUFINA";5940;2904;4370;2164;64;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"530"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RUFINA";5940;2904;4370;2164;64;"FORZA ITALIA";"447"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RUFINA";5940;2904;4370;2164;64;"NUOVO CENTRO DESTRA - UDC";"57"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RUFINA";5940;2904;4370;2164;64;"VERDI EUROPEI-GREEN ITALIA";"29"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"RUFINA";5940;2904;4370;2164;64;"L'ALTRA EUROPA CON TSIPRAS";"189"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN CASCIANO IN VAL DI PESA";13253;6358;9858;4825;105;"IO CAMBIO - MAIE";"6"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN CASCIANO IN VAL DI PESA";13253;6358;9858;4825;105;"SCELTA EUROPEA";"37"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN CASCIANO IN VAL DI PESA";13253;6358;9858;4825;105;"PARTITO DEMOCRATICO";"6226"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN CASCIANO IN VAL DI PESA";13253;6358;9858;4825;105;"ITALIA DEI VALORI";"30"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN CASCIANO IN VAL DI PESA";13253;6358;9858;4825;105;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"178"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN CASCIANO IN VAL DI PESA";13253;6358;9858;4825;105;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"267"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN CASCIANO IN VAL DI PESA";13253;6358;9858;4825;105;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"1132"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN CASCIANO IN VAL DI PESA";13253;6358;9858;4825;105;"FORZA ITALIA";"797"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN CASCIANO IN VAL DI PESA";13253;6358;9858;4825;105;"NUOVO CENTRO DESTRA - UDC";"252"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN CASCIANO IN VAL DI PESA";13253;6358;9858;4825;105;"VERDI EUROPEI-GREEN ITALIA";"78"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN CASCIANO IN VAL DI PESA";13253;6358;9858;4825;105;"L'ALTRA EUROPA CON TSIPRAS";"559"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN GODENZO";993;498;800;405;35;"IO CAMBIO - MAIE";"1"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN GODENZO";993;498;800;405;35;"SCELTA EUROPEA";"1"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN GODENZO";993;498;800;405;35;"VERDI EUROPEI-GREEN ITALIA";"15"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN GODENZO";993;498;800;405;35;"PARTITO DEMOCRATICO";"396"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN GODENZO";993;498;800;405;35;"ITALIA DEI VALORI";"9"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN GODENZO";993;498;800;405;35;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"5"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN GODENZO";993;498;800;405;35;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"34"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN GODENZO";993;498;800;405;35;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"108"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN GODENZO";993;498;800;405;35;"FORZA ITALIA";"95"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN GODENZO";993;498;800;405;35;"NUOVO CENTRO DESTRA - UDC";"35"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SAN GODENZO";993;498;800;405;35;"L'ALTRA EUROPA CON TSIPRAS";"44"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCANDICCI";39289;18679;28169;13665;243;"IO CAMBIO - MAIE";"34"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCANDICCI";39289;18679;28169;13665;243;"SCELTA EUROPEA";"73"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCANDICCI";39289;18679;28169;13665;243;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"3610"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCANDICCI";39289;18679;28169;13665;243;"PARTITO DEMOCRATICO";"18215"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCANDICCI";39289;18679;28169;13665;243;"ITALIA DEI VALORI";"158"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCANDICCI";39289;18679;28169;13665;243;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"823"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCANDICCI";39289;18679;28169;13665;243;"FORZA ITALIA";"2000"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCANDICCI";39289;18679;28169;13665;243;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"443"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCANDICCI";39289;18679;28169;13665;243;"VERDI EUROPEI-GREEN ITALIA";"242"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCANDICCI";39289;18679;28169;13665;243;"L'ALTRA EUROPA CON TSIPRAS";"1219"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCANDICCI";39289;18679;28169;13665;243;"NUOVO CENTRO DESTRA - UDC";"615"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCARPERIA E SAN PIERO";9309;4556;7087;3549;108;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"165"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCARPERIA E SAN PIERO";9309;4556;7087;3549;108;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"982"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCARPERIA E SAN PIERO";9309;4556;7087;3549;108;"IO CAMBIO - MAIE";"17"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCARPERIA E SAN PIERO";9309;4556;7087;3549;108;"NUOVO CENTRO DESTRA - UDC";"113"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCARPERIA E SAN PIERO";9309;4556;7087;3549;108;"FORZA ITALIA";"621"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCARPERIA E SAN PIERO";9309;4556;7087;3549;108;"SCELTA EUROPEA";"23"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCARPERIA E SAN PIERO";9309;4556;7087;3549;108;"ITALIA DEI VALORI";"41"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCARPERIA E SAN PIERO";9309;4556;7087;3549;108;"L'ALTRA EUROPA CON TSIPRAS";"395"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCARPERIA E SAN PIERO";9309;4556;7087;3549;108;"PARTITO DEMOCRATICO";"4294"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCARPERIA E SAN PIERO";9309;4556;7087;3549;108;"VERDI EUROPEI-GREEN ITALIA";"56"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SCARPERIA E SAN PIERO";9309;4556;7087;3549;108;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"111"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SESTO FIORENTINO";37843;17788;28186;13433;273;"IO CAMBIO - MAIE";"36"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SESTO FIORENTINO";37843;17788;28186;13433;273;"SCELTA EUROPEA";"84"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SESTO FIORENTINO";37843;17788;28186;13433;273;"VERDI EUROPEI-GREEN ITALIA";"275"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SESTO FIORENTINO";37843;17788;28186;13433;273;"PARTITO DEMOCRATICO";"18248"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SESTO FIORENTINO";37843;17788;28186;13433;273;"ITALIA DEI VALORI";"136"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SESTO FIORENTINO";37843;17788;28186;13433;273;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"424"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SESTO FIORENTINO";37843;17788;28186;13433;273;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"620"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SESTO FIORENTINO";37843;17788;28186;13433;273;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"3371"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SESTO FIORENTINO";37843;17788;28186;13433;273;"FORZA ITALIA";"1780"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SESTO FIORENTINO";37843;17788;28186;13433;273;"NUOVO CENTRO DESTRA - UDC";"633"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SESTO FIORENTINO";37843;17788;28186;13433;273;"L'ALTRA EUROPA CON TSIPRAS";"1906"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SIGNA";13558;6507;9544;4672;146;"IO CAMBIO - MAIE";"7"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SIGNA";13558;6507;9544;4672;146;"SCELTA EUROPEA";"42"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SIGNA";13558;6507;9544;4672;146;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"1364"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SIGNA";13558;6507;9544;4672;146;"PARTITO DEMOCRATICO";"5426"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SIGNA";13558;6507;9544;4672;146;"ITALIA DEI VALORI";"87"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SIGNA";13558;6507;9544;4672;146;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"284"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SIGNA";13558;6507;9544;4672;146;"FORZA ITALIA";"990"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SIGNA";13558;6507;9544;4672;146;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"203"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SIGNA";13558;6507;9544;4672;146;"VERDI EUROPEI-GREEN ITALIA";"71"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SIGNA";13558;6507;9544;4672;146;"NUOVO CENTRO DESTRA - UDC";"257"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"SIGNA";13558;6507;9544;4672;146;"L'ALTRA EUROPA CON TSIPRAS";"390"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"TAVARNELLE VAL DI PESA";5956;2920;4433;2254;43;"IO CAMBIO - MAIE";"8"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"TAVARNELLE VAL DI PESA";5956;2920;4433;2254;43;"SCELTA EUROPEA";"14"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"TAVARNELLE VAL DI PESA";5956;2920;4433;2254;43;"VERDI EUROPEI-GREEN ITALIA";"25"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"TAVARNELLE VAL DI PESA";5956;2920;4433;2254;43;"PARTITO DEMOCRATICO";"2725"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"TAVARNELLE VAL DI PESA";5956;2920;4433;2254;43;"ITALIA DEI VALORI";"23"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"TAVARNELLE VAL DI PESA";5956;2920;4433;2254;43;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"94"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"TAVARNELLE VAL DI PESA";5956;2920;4433;2254;43;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"105"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"TAVARNELLE VAL DI PESA";5956;2920;4433;2254;43;"FORZA ITALIA";"399"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"TAVARNELLE VAL DI PESA";5956;2920;4433;2254;43;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"588"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"TAVARNELLE VAL DI PESA";5956;2920;4433;2254;43;"NUOVO CENTRO DESTRA - UDC";"132"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"TAVARNELLE VAL DI PESA";5956;2920;4433;2254;43;"L'ALTRA EUROPA CON TSIPRAS";"175"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VAGLIA";4132;2039;3136;1561;54;"IO CAMBIO - MAIE";"2"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VAGLIA";4132;2039;3136;1561;54;"SCELTA EUROPEA";"11"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VAGLIA";4132;2039;3136;1561;54;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"461"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VAGLIA";4132;2039;3136;1561;54;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"58"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VAGLIA";4132;2039;3136;1561;54;"PARTITO DEMOCRATICO";"1774"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VAGLIA";4132;2039;3136;1561;54;"ITALIA DEI VALORI";"10"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VAGLIA";4132;2039;3136;1561;54;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"81"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VAGLIA";4132;2039;3136;1561;54;"FORZA ITALIA";"283"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VAGLIA";4132;2039;3136;1561;54;"NUOVO CENTRO DESTRA - UDC";"52"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VAGLIA";4132;2039;3136;1561;54;"VERDI EUROPEI-GREEN ITALIA";"43"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VAGLIA";4132;2039;3136;1561;54;"L'ALTRA EUROPA CON TSIPRAS";"239"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VICCHIO";6553;3220;4482;2269;49;"IO CAMBIO - MAIE";"6"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VICCHIO";6553;3220;4482;2269;49;"SCELTA EUROPEA";"17"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VICCHIO";6553;3220;4482;2269;49;"VERDI EUROPEI-GREEN ITALIA";"39"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VICCHIO";6553;3220;4482;2269;49;"PARTITO DEMOCRATICO";"2687"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VICCHIO";6553;3220;4482;2269;49;"ITALIA DEI VALORI";"22"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VICCHIO";6553;3220;4482;2269;49;"LEGA NORD-DIE FREIHEITLICHEN-BASTA EURO";"66"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VICCHIO";6553;3220;4482;2269;49;"FRATELLI D'ITALIA - ALLEANZA NAZIONALE";"128"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VICCHIO";6553;3220;4482;2269;49;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";"682"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VICCHIO";6553;3220;4482;2269;49;"FORZA ITALIA";"307"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VICCHIO";6553;3220;4482;2269;49;"NUOVO CENTRO DESTRA - UDC";"70"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VICCHIO";6553;3220;4482;2269;49;"L'ALTRA EUROPA CON TSIPRAS";"319"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VINCI";11150;5346;8144;3999;97;"IO CAMBIO - MAIE";"16"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VINCI";11150;5346;8144;3999;97;"SCELTA EUROPEA";"20"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VINCI";11150;5346;8144;3999;97;"PARTITO DEMOCRATICO";"5121"
"III : ITALIA CENTRALE";"TOSCANA";"FIRENZE";"VINCI";11150;5346;8144;3999;97;"ITALIA DEI VALORI";"26"
