"DESCRCIRC";"DESCRREG";"DESCRPROV";"DESCRCOMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"VILLANOVA DEL SILLARO";948;;804;;40;"FED.DEI VERDI";"3"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"VILLANOVA DEL SILLARO";948;;804;;40;"SDI";"10"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"VILLANOVA DEL SILLARO";948;;804;;40;"PRI-LIB-ELDR.";"2"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"VILLANOVA DEL SILLARO";948;;804;;40;"DEMOCRATICI SINISTRA";"46"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"VILLANOVA DEL SILLARO";948;;804;;40;"CENTRO CRIST.DEM.";"7"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"VILLANOVA DEL SILLARO";948;;804;;40;"CDU";"17"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"VILLANOVA DEL SILLARO";948;;804;;40;"FORZA ITALIA";"330"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"VILLANOVA DEL SILLARO";948;;804;;40;"LS.CITO LG.AZ.MERID.";"1"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"VILLANOVA DEL SILLARO";948;;804;;40;"PPI (POP)";"9"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"VILLANOVA DEL SILLARO";948;;804;;40;"PART.UMANISTA";"2"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"VILLANOVA DEL SILLARO";948;;804;;40;"LDR-PS D'AZ-PCONSI";"3"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"VILLANOVA DEL SILLARO";948;;804;;40;"U.D.EUR";"2"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"VILLANOVA DEL SILLARO";948;;804;;40;"MOV.SOC.TRICOLORE";"6"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"UV";"3"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"COMUNISTI ITALIANI";"74"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"LEGA NORD";"245"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"I DEMOCRATICI";"153"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"FED.DEI VERDI";"39"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"RIFONDAZIONE COMUNISTA";"139"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"AN - P.SEGNI";"174"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"RINNOVAMENTO IT-DINI";"12"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"MOV.SOC.TRICOLORE";"25"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"SDI";"41"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"PARTITO PENSIONATI";"34"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"CENTRO CRIST.DEM.";"29"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"CDU";"78"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"FORZA ITALIA";"916"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"LS.CITO LG.AZ.MERID.";"5"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"PPI (POP)";"48"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"PRI-LIB-ELDR.";"12"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"PART.UMANISTA";"9"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"LISTA EMMA BONINO";"355"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"LDR-PS D'AZ-PCONSI";"5"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"U.D.EUR";"22"
"ITALIA NORD-OCCIDENTALE";"LOMBARDIA";"LODI";"ZELO BUON PERSICO";3866;;3069;;119;"DEMOCRATICI SINISTRA";"427"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"CENTRO CRIST.DEM.";"23"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"FORZA ITALIA";"305"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"RINNOVAMENTO IT-DINI";"3"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"RIFONDAZIONE COMUNISTA";"126"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"PARTITO PENSIONATI";"12"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"MOV.SOC.TRICOLORE";"32"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"U.D.EUR";"3"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"LS.CITO LG.AZ.MERID.";"1"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"PART.UMANISTA";"2"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"SDI";"17"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"PPI (POP)";"62"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"LDR-PS D'AZ-PCONSI";"1"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"DEMOCRATICI SINISTRA";"597"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"AN - P.SEGNI";"189"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"LISTA EMMA BONINO";"63"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"PRI-LIB-ELDR.";"8"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"LEGA NORD";"13"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"CDU";"34"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"COMUNISTI ITALIANI";"77"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"FED.DEI VERDI";"25"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"I DEMOCRATICI";"62"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CANTAGALLO";2379;;1853;;118;"COBAS PER L'AUTORG.";"0"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"LS.CITO LG.AZ.MERID.";"10"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"FORZA ITALIA";"1219"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"AN - P.SEGNI";"788"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"PART.UMANISTA";"4"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"RIFONDAZIONE COMUNISTA";"465"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"DEMOCRATICI SINISTRA";"1704"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"PARTITO PENSIONATI";"33"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"MOV.SOC.TRICOLORE";"115"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"U.D.EUR";"14"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"PPI (POP)";"181"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"CENTRO CRIST.DEM.";"122"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"RINNOVAMENTO IT-DINI";"36"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"SDI";"52"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"I DEMOCRATICI";"260"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"FED.DEI VERDI";"86"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"COMUNISTI ITALIANI";"177"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"CDU";"98"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"LEGA NORD";"51"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"LDR-PS D'AZ-PCONSI";"8"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"LISTA EMMA BONINO";"362"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"PRI-LIB-ELDR.";"16"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"CARMIGNANO";9200;;6344;;259;"COBAS PER L'AUTORG.";"3"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"FORZA ITALIA";"2188"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"SDI";"111"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"COBAS PER L'AUTORG.";"8"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"PART.UMANISTA";"8"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"RIFONDAZIONE COMUNISTA";"691"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"DEMOCRATICI SINISTRA";"3125"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"PARTITO PENSIONATI";"47"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"MOV.SOC.TRICOLORE";"195"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"U.D.EUR";"11"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"PPI (POP)";"380"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"AN - P.SEGNI";"1053"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"RINNOVAMENTO IT-DINI";"28"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"CENTRO CRIST.DEM.";"64"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"I DEMOCRATICI";"713"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"FED.DEI VERDI";"136"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"COMUNISTI ITALIANI";"263"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"CDU";"115"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"LEGA NORD";"69"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"LDR-PS D'AZ-PCONSI";"9"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"LISTA EMMA BONINO";"530"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"PRI-LIB-ELDR.";"28"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"MONTEMURLO";14529;;10763;;537;"LS.CITO LG.AZ.MERID.";"6"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"SDI";"54"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"AN - P.SEGNI";"718"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"PART.UMANISTA";"1"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"RIFONDAZIONE COMUNISTA";"227"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"DEMOCRATICI SINISTRA";"1195"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"PARTITO PENSIONATI";"18"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"MOV.SOC.TRICOLORE";"104"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"U.D.EUR";"6"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"PPI (POP)";"266"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"FORZA ITALIA";"1035"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"RINNOVAMENTO IT-DINI";"23"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"CENTRO CRIST.DEM.";"115"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"I DEMOCRATICI";"228"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"FED.DEI VERDI";"59"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"COMUNISTI ITALIANI";"93"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"CDU";"134"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"LEGA NORD";"34"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"LDR-PS D'AZ-PCONSI";"8"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"LISTA EMMA BONINO";"302"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"COBAS PER L'AUTORG.";"5"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"PRI-LIB-ELDR.";"9"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"POGGIO A CAIANO";7087;;5013;;187;"LS.CITO LG.AZ.MERID.";"2"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"LEGA NORD";"816"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"I DEMOCRATICI";"6051"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"FORZA ITALIA";"19692"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"PRI-LIB-ELDR.";"299"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"COBAS PER L'AUTORG.";"45"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"LISTA EMMA BONINO";"6859"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"LDR-PS D'AZ-PCONSI";"60"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"FED.DEI VERDI";"1323"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"SDI";"1376"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"RINNOVAMENTO IT-DINI";"382"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"LS.CITO LG.AZ.MERID.";"48"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"PPI (POP)";"2993"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"U.D.EUR";"259"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"COMUNISTI ITALIANI";"2063"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"PARTITO PENSIONATI";"489"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"DEMOCRATICI SINISTRA";"32068"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"RIFONDAZIONE COMUNISTA";"5035"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"PART.UMANISTA";"113"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"AN - P.SEGNI";"11517"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"CENTRO CRIST.DEM.";"1459"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"MOV.SOC.TRICOLORE";"1468"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"PRATO";140860;;102822;;3992;"CDU";"912"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"COBAS PER L'AUTORG.";"3"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"FORZA ITALIA";"926"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"PRI-LIB-ELDR.";"24"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"COMUNISTI ITALIANI";"187"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"FED.DEI VERDI";"68"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"I DEMOCRATICI";"214"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"SDI";"56"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"RINNOVAMENTO IT-DINI";"19"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"PARTITO PENSIONATI";"41"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"PPI (POP)";"168"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"U.D.EUR";"2"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"MOV.SOC.TRICOLORE";"105"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"RIFONDAZIONE COMUNISTA";"442"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"PART.UMANISTA";"1"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"AN - P.SEGNI";"689"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"CENTRO CRIST.DEM.";"57"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"LS.CITO LG.AZ.MERID.";"0"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"DEMOCRATICI SINISTRA";"2029"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"LISTA EMMA BONINO";"371"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"LDR-PS D'AZ-PCONSI";"5"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"LEGA NORD";"48"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VAIANO                                  ";7700;;5932;;196;"CDU";"71"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"CENTRO CRIST.DEM.";"41"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"PPI (POP)";"107"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"MOV.SOC.TRICOLORE";"59"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"PARTITO PENSIONATI";"25"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"DEMOCRATICI SINISTRA";"1519"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"RIFONDAZIONE COMUNISTA";"314"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"RINNOVAMENTO IT-DINI";"17"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"AN - P.SEGNI";"327"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"LS.CITO LG.AZ.MERID.";"0"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"PART.UMANISTA";"1"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"LISTA EMMA BONINO";"173"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"FORZA ITALIA";"575"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"PRI-LIB-ELDR.";"11"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"U.D.EUR";"3"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"COBAS PER L'AUTORG.";"5"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"SDI";"33"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"LDR-PS D'AZ-PCONSI";"3"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"LEGA NORD";"52"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"CDU";"67"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"COMUNISTI ITALIANI";"128"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"FED.DEI VERDI";"53"
"ITALIA CENTRALE";"TOSCANA";"PRATO";"VERNIO                                  ";4907;;4011;;230;"I DEMOCRATICI";"127"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"COMUNISTI ITALIANI";"114"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"CENTRO CRIST.DEM.";"194"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"PARTITO PENSIONATI";"41"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"U.D.EUR";"76"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"RINNOVAMENTO IT-DINI";"73"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"SDI";"282"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"FED.DEI VERDI";"73"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"LISTA EMMA BONINO";"341"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"AN - P.SEGNI";"430"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"MOV.SOC.TRICOLORE";"79"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"RIFONDAZIONE COMUNISTA";"235"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"LS.CITO LG.AZ.MERID.";"107"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"FORZA ITALIA";"1152"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"LEGA NORD";"12"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"I DEMOCRATICI";"338"
"ITALIA MERIDIONALE";"CAMPANIA";"SALERNO";"VIETRI SUL MARE                         ";7189;;5872;;679;"LDR-PS D'AZ-PCONSI";"17"
