"DATA_ELEZIONE";"DESCCIRCEUROPEA";"DESCREGIONE";"DESCPROVINCIA";"DESCCOMUNE";"ELETTORI";"ELETTORI_M";"ELETTORI_F";"VOTANTI";"VOTANTI_M";"VOTANTI_F";"NUMSCHEDEBIANCHE";"NUMSCHEDECONTESTAT";"DESCLISTA";"NUMVOTI"
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTEFALCONE DI VAL FORTORE";1617;775;842;793;397;396;102;0;"ALLEANZA VERDI E SINISTRA";31
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTEFALCONE DI VAL FORTORE";1617;775;842;793;397;396;102;0;"PACE TERRA DIGNITA'";17
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTESARCHIO";11010;5290;5720;4536;2268;2268;49;1;"PACE TERRA DIGNITA'";68
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTESARCHIO";11010;5290;5720;4536;2268;2268;49;1;"ALLEANZA VERDI E SINISTRA";205
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTESARCHIO";11010;5290;5720;4536;2268;2268;49;1;"ALTERNATIVA POPOLARE";9
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTESARCHIO";11010;5290;5720;4536;2268;2268;49;1;"STATI UNITI D'EUROPA";674
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTESARCHIO";11010;5290;5720;4536;2268;2268;49;1;"AZIONE - SIAMO EUROPEI";95
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTESARCHIO";11010;5290;5720;4536;2268;2268;49;1;"FRATELLI D'ITALIA";857
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTESARCHIO";11010;5290;5720;4536;2268;2268;49;1;"PARTITO DEMOCRATICO";734
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTESARCHIO";11010;5290;5720;4536;2268;2268;49;1;"LEGA SALVINI PREMIER";202
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTESARCHIO";11010;5290;5720;4536;2268;2268;49;1;"MOVIMENTO 5 STELLE";745
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTESARCHIO";11010;5290;5720;4536;2268;2268;49;1;"PARTITO ANIMALISTA - ITALEXIT PER L'ITALIA";16
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTESARCHIO";11010;5290;5720;4536;2268;2268;49;1;"LIBERTA'";26
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MONTESARCHIO";11010;5290;5720;4536;2268;2268;49;1;"FORZA ITALIA - NOI MODERATI - PPE";730
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MORCONE";5500;2666;2834;1483;789;694;20;0;"PACE TERRA DIGNITA'";25
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MORCONE";5500;2666;2834;1483;789;694;20;0;"LIBERTA'";11
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MORCONE";5500;2666;2834;1483;789;694;20;0;"FORZA ITALIA - NOI MODERATI - PPE";225
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MORCONE";5500;2666;2834;1483;789;694;20;0;"PARTITO ANIMALISTA - ITALEXIT PER L'ITALIA";7
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MORCONE";5500;2666;2834;1483;789;694;20;0;"MOVIMENTO 5 STELLE";230
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MORCONE";5500;2666;2834;1483;789;694;20;0;"LEGA SALVINI PREMIER";103
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MORCONE";5500;2666;2834;1483;789;694;20;0;"PARTITO DEMOCRATICO";204
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MORCONE";5500;2666;2834;1483;789;694;20;0;"FRATELLI D'ITALIA";301
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MORCONE";5500;2666;2834;1483;789;694;20;0;"AZIONE - SIAMO EUROPEI";31
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MORCONE";5500;2666;2834;1483;789;694;20;0;"STATI UNITI D'EUROPA";223
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MORCONE";5500;2666;2834;1483;789;694;20;0;"ALTERNATIVA POPOLARE";2
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"MORCONE";5500;2666;2834;1483;789;694;20;0;"ALLEANZA VERDI E SINISTRA";62
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PADULI";3582;1773;1809;1569;821;748;21;0;"PACE TERRA DIGNITA'";6
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PADULI";3582;1773;1809;1569;821;748;21;0;"LIBERTA'";8
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PADULI";3582;1773;1809;1569;821;748;21;0;"FORZA ITALIA - NOI MODERATI - PPE";254
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PADULI";3582;1773;1809;1569;821;748;21;0;"PARTITO ANIMALISTA - ITALEXIT PER L'ITALIA";3
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PADULI";3582;1773;1809;1569;821;748;21;0;"MOVIMENTO 5 STELLE";78
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PADULI";3582;1773;1809;1569;821;748;21;0;"ALLEANZA VERDI E SINISTRA";38
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PADULI";3582;1773;1809;1569;821;748;21;0;"PARTITO DEMOCRATICO";132
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PADULI";3582;1773;1809;1569;821;748;21;0;"FRATELLI D'ITALIA";290
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PADULI";3582;1773;1809;1569;821;748;21;0;"AZIONE - SIAMO EUROPEI";25
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PADULI";3582;1773;1809;1569;821;748;21;0;"STATI UNITI D'EUROPA";571
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PADULI";3582;1773;1809;1569;821;748;21;0;"ALTERNATIVA POPOLARE";10
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PADULI";3582;1773;1809;1569;821;748;21;0;"LEGA SALVINI PREMIER";99
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAGO VEIANO";2612;1321;1291;874;444;430;16;0;"LEGA SALVINI PREMIER";124
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAGO VEIANO";2612;1321;1291;874;444;430;16;0;"PARTITO DEMOCRATICO";123
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAGO VEIANO";2612;1321;1291;874;444;430;16;0;"FRATELLI D'ITALIA";158
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAGO VEIANO";2612;1321;1291;874;444;430;16;0;"AZIONE - SIAMO EUROPEI";26
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAGO VEIANO";2612;1321;1291;874;444;430;16;0;"STATI UNITI D'EUROPA";65
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAGO VEIANO";2612;1321;1291;874;444;430;16;0;"ALTERNATIVA POPOLARE";1
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAGO VEIANO";2612;1321;1291;874;444;430;16;0;"ALLEANZA VERDI E SINISTRA";23
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAGO VEIANO";2612;1321;1291;874;444;430;16;0;"PACE TERRA DIGNITA'";22
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAGO VEIANO";2612;1321;1291;874;444;430;16;0;"LIBERTA'";33
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAGO VEIANO";2612;1321;1291;874;444;430;16;0;"FORZA ITALIA - NOI MODERATI - PPE";144
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAGO VEIANO";2612;1321;1291;874;444;430;16;0;"PARTITO ANIMALISTA - ITALEXIT PER L'ITALIA";1
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAGO VEIANO";2612;1321;1291;874;444;430;16;0;"MOVIMENTO 5 STELLE";109
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PANNARANO";1764;911;853;1433;741;692;189;0;"ALTERNATIVA POPOLARE";4
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PANNARANO";1764;911;853;1433;741;692;189;0;"STATI UNITI D'EUROPA";83
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PANNARANO";1764;911;853;1433;741;692;189;0;"PACE TERRA DIGNITA'";12
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PANNARANO";1764;911;853;1433;741;692;189;0;"ALLEANZA VERDI E SINISTRA";67
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PANNARANO";1764;911;853;1433;741;692;189;0;"AZIONE - SIAMO EUROPEI";29
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PANNARANO";1764;911;853;1433;741;692;189;0;"FRATELLI D'ITALIA";227
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PANNARANO";1764;911;853;1433;741;692;189;0;"PARTITO DEMOCRATICO";165
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PANNARANO";1764;911;853;1433;741;692;189;0;"LEGA SALVINI PREMIER";122
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PANNARANO";1764;911;853;1433;741;692;189;0;"MOVIMENTO 5 STELLE";309
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PANNARANO";1764;911;853;1433;741;692;189;0;"PARTITO ANIMALISTA - ITALEXIT PER L'ITALIA";17
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PANNARANO";1764;911;853;1433;741;692;189;0;"FORZA ITALIA - NOI MODERATI - PPE";136
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PANNARANO";1764;911;853;1433;741;692;189;0;"LIBERTA'";6
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAOLISI";2025;1019;1006;1368;701;667;178;0;"ALTERNATIVA POPOLARE";4
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAOLISI";2025;1019;1006;1368;701;667;178;0;"LIBERTA'";11
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAOLISI";2025;1019;1006;1368;701;667;178;0;"PACE TERRA DIGNITA'";20
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAOLISI";2025;1019;1006;1368;701;667;178;0;"ALLEANZA VERDI E SINISTRA";56
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAOLISI";2025;1019;1006;1368;701;667;178;0;"FORZA ITALIA - NOI MODERATI - PPE";143
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAOLISI";2025;1019;1006;1368;701;667;178;0;"PARTITO ANIMALISTA - ITALEXIT PER L'ITALIA";21
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAOLISI";2025;1019;1006;1368;701;667;178;0;"MOVIMENTO 5 STELLE";260
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAOLISI";2025;1019;1006;1368;701;667;178;0;"LEGA SALVINI PREMIER";71
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAOLISI";2025;1019;1006;1368;701;667;178;0;"PARTITO DEMOCRATICO";177
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAOLISI";2025;1019;1006;1368;701;667;178;0;"FRATELLI D'ITALIA";244
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAOLISI";2025;1019;1006;1368;701;667;178;0;"AZIONE - SIAMO EUROPEI";42
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAOLISI";2025;1019;1006;1368;701;667;178;0;"STATI UNITI D'EUROPA";83
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAUPISI";1312;675;637;1085;558;527;168;0;"ALTERNATIVA POPOLARE";4
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAUPISI";1312;675;637;1085;558;527;168;0;"LIBERTA'";6
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAUPISI";1312;675;637;1085;558;527;168;0;"PACE TERRA DIGNITA'";15
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAUPISI";1312;675;637;1085;558;527;168;0;"ALLEANZA VERDI E SINISTRA";22
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAUPISI";1312;675;637;1085;558;527;168;0;"FORZA ITALIA - NOI MODERATI - PPE";146
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAUPISI";1312;675;637;1085;558;527;168;0;"PARTITO ANIMALISTA - ITALEXIT PER L'ITALIA";8
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAUPISI";1312;675;637;1085;558;527;168;0;"MOVIMENTO 5 STELLE";111
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAUPISI";1312;675;637;1085;558;527;168;0;"LEGA SALVINI PREMIER";69
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAUPISI";1312;675;637;1085;558;527;168;0;"PARTITO DEMOCRATICO";164
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAUPISI";1312;675;637;1085;558;527;168;0;"FRATELLI D'ITALIA";221
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAUPISI";1312;675;637;1085;558;527;168;0;"AZIONE - SIAMO EUROPEI";16
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PAUPISI";1312;675;637;1085;558;527;168;0;"STATI UNITI D'EUROPA";92
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PESCO SANNITA";1917;922;995;662;349;313;14;0;"ALTERNATIVA POPOLARE";4
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PESCO SANNITA";1917;922;995;662;349;313;14;0;"ALLEANZA VERDI E SINISTRA";28
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PESCO SANNITA";1917;922;995;662;349;313;14;0;"PACE TERRA DIGNITA'";4
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PESCO SANNITA";1917;922;995;662;349;313;14;0;"STATI UNITI D'EUROPA";142
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PESCO SANNITA";1917;922;995;662;349;313;14;0;"AZIONE - SIAMO EUROPEI";16
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PESCO SANNITA";1917;922;995;662;349;313;14;0;"LIBERTA'";9
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PESCO SANNITA";1917;922;995;662;349;313;14;0;"PARTITO DEMOCRATICO";79
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PESCO SANNITA";1917;922;995;662;349;313;14;0;"LEGA SALVINI PREMIER";16
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PESCO SANNITA";1917;922;995;662;349;313;14;0;"MOVIMENTO 5 STELLE";87
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PESCO SANNITA";1917;922;995;662;349;313;14;0;"PARTITO ANIMALISTA - ITALEXIT PER L'ITALIA";2
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PESCO SANNITA";1917;922;995;662;349;313;14;0;"FORZA ITALIA - NOI MODERATI - PPE";66
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PESCO SANNITA";1917;922;995;662;349;313;14;0;"FRATELLI D'ITALIA";171
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRAROJA";811;373;438;361;171;190;28;0;"LIBERTA'";2
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRAROJA";811;373;438;361;171;190;28;0;"FORZA ITALIA - NOI MODERATI - PPE";156
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRAROJA";811;373;438;361;171;190;28;0;"PARTITO ANIMALISTA - ITALEXIT PER L'ITALIA";1
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRAROJA";811;373;438;361;171;190;28;0;"MOVIMENTO 5 STELLE";10
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRAROJA";811;373;438;361;171;190;28;0;"LEGA SALVINI PREMIER";10
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRAROJA";811;373;438;361;171;190;28;0;"PARTITO DEMOCRATICO";37
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRAROJA";811;373;438;361;171;190;28;0;"FRATELLI D'ITALIA";45
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRAROJA";811;373;438;361;171;190;28;0;"AZIONE - SIAMO EUROPEI";3
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRAROJA";811;373;438;361;171;190;28;0;"STATI UNITI D'EUROPA";31
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRAROJA";811;373;438;361;171;190;28;0;"ALTERNATIVA POPOLARE";0
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRAROJA";811;373;438;361;171;190;28;0;"ALLEANZA VERDI E SINISTRA";14
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRAROJA";811;373;438;361;171;190;28;0;"PACE TERRA DIGNITA'";6
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRELCINA";2732;1356;1376;1134;592;542;11;0;"FRATELLI D'ITALIA";275
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRELCINA";2732;1356;1376;1134;592;542;11;0;"AZIONE - SIAMO EUROPEI";14
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRELCINA";2732;1356;1376;1134;592;542;11;0;"STATI UNITI D'EUROPA";283
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRELCINA";2732;1356;1376;1134;592;542;11;0;"ALTERNATIVA POPOLARE";2
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRELCINA";2732;1356;1376;1134;592;542;11;0;"ALLEANZA VERDI E SINISTRA";35
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRELCINA";2732;1356;1376;1134;592;542;11;0;"PARTITO DEMOCRATICO";157
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRELCINA";2732;1356;1376;1134;592;542;11;0;"LIBERTA'";9
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRELCINA";2732;1356;1376;1134;592;542;11;0;"FORZA ITALIA - NOI MODERATI - PPE";71
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRELCINA";2732;1356;1376;1134;592;542;11;0;"PARTITO ANIMALISTA - ITALEXIT PER L'ITALIA";2
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRELCINA";2732;1356;1376;1134;592;542;11;0;"MOVIMENTO 5 STELLE";178
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRELCINA";2732;1356;1376;1134;592;542;11;0;"LEGA SALVINI PREMIER";53
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PIETRELCINA";2732;1356;1376;1134;592;542;11;0;"PACE TERRA DIGNITA'";14
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTE";2207;1082;1125;998;535;463;13;0;"LIBERTA'";5
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTE";2207;1082;1125;998;535;463;13;0;"FORZA ITALIA - NOI MODERATI - PPE";388
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTE";2207;1082;1125;998;535;463;13;0;"PARTITO ANIMALISTA - ITALEXIT PER L'ITALIA";6
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTE";2207;1082;1125;998;535;463;13;0;"MOVIMENTO 5 STELLE";100
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTE";2207;1082;1125;998;535;463;13;0;"LEGA SALVINI PREMIER";68
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTE";2207;1082;1125;998;535;463;13;0;"PACE TERRA DIGNITA'";15
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTE";2207;1082;1125;998;535;463;13;0;"FRATELLI D'ITALIA";202
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTE";2207;1082;1125;998;535;463;13;0;"AZIONE - SIAMO EUROPEI";8
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTE";2207;1082;1125;998;535;463;13;0;"STATI UNITI D'EUROPA";58
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTE";2207;1082;1125;998;535;463;13;0;"ALTERNATIVA POPOLARE";3
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTE";2207;1082;1125;998;535;463;13;0;"ALLEANZA VERDI E SINISTRA";27
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTE";2207;1082;1125;998;535;463;13;0;"PARTITO DEMOCRATICO";88
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTELANDOLFO";3007;1479;1528;881;456;425;15;0;"LIBERTA'";6
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTELANDOLFO";3007;1479;1528;881;456;425;15;0;"FORZA ITALIA - NOI MODERATI - PPE";344
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTELANDOLFO";3007;1479;1528;881;456;425;15;0;"PARTITO ANIMALISTA - ITALEXIT PER L'ITALIA";1
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTELANDOLFO";3007;1479;1528;881;456;425;15;0;"MOVIMENTO 5 STELLE";95
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTELANDOLFO";3007;1479;1528;881;456;425;15;0;"LEGA SALVINI PREMIER";24
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTELANDOLFO";3007;1479;1528;881;456;425;15;0;"PACE TERRA DIGNITA'";8
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTELANDOLFO";3007;1479;1528;881;456;425;15;0;"FRATELLI D'ITALIA";119
9/6/2024 00:00:00;"IV : ITALIA MERIDIONALE";"CAMPANIA";"BENEVENTO";"PONTELANDOLFO";3007;1479;1528;881;456;425;15;0;"AZIONE - SIAMO EUROPEI";31
