"CIRCOSCRIZIONE";"REGIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTILISTA"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAMPOTOSTO";728;390;463;264;29;"MOV.IDEA SOC. RAUTI";"3"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAMPOTOSTO";728;390;463;264;29;"P.SEGNI SCOGNAMIGLIO";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAMPOTOSTO";728;390;463;264;29;"PRI I LIBERAL SGARBI";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAMPOTOSTO";728;390;463;264;29;"ALTERNATIVA SOCIALE";"8"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAMPOTOSTO";728;390;463;264;29;"FED.DEI VERDI";"6"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAMPOTOSTO";728;390;463;264;29;"FIAMMA TRICOLORE";"3"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAMPOTOSTO";728;390;463;264;29;"FORZA ITALIA";"69"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAMPOTOSTO";728;390;463;264;29;"COMUNISTI ITALIANI";"7"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAMPOTOSTO";728;390;463;264;29;"AB.SCORP.VERDI VERDI";"2"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAMPOTOSTO";728;390;463;264;29;"ALLEANZA NAZIONALE";"63"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"SOCIALISTI UNITI";"8"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"ALLEANZA LOMBARDA AUTONOMIA";"2"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"ALTERNATIVA SOCIALE";"12"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"P.SEGNI SCOGNAMIGLIO";"37"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"FED.DEI VERDI";"3"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"FIAMMA TRICOLORE";"5"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"FORZA ITALIA";"51"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"COMUNISTI ITALIANI";"5"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"AB.SCORP.VERDI VERDI";"4"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"MOV.IDEA SOC. RAUTI";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"UNIONE DI CENTRO";"146"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"UNITI NELL'ULIVO";"260"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"PAESE NUOVO";"5"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"PRI I LIBERAL SGARBI";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"LISTA EMMA BONINO";"4"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"RIFONDAZIONE COMUNISTA";"21"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"DIPIETRO OCCHETTO";"14"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"LEGA NORD";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"A.P. UDEUR";"14"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"PARTITO PENSIONATI";"2"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANISTRO";881;423;766;374;74;"ALLEANZA NAZIONALE";"51"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"ALLEANZA NAZIONALE";"27"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"AB.SCORP.VERDI VERDI";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"UNITI NELL'ULIVO";"61"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"ALLEANZA LOMBARDA AUTONOMIA";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"ALTERNATIVA SOCIALE";"9"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"P.SEGNI SCOGNAMIGLIO";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"FED.DEI VERDI";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"FIAMMA TRICOLORE";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"COMUNISTI ITALIANI";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"UNIONE DI CENTRO";"6"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"LEGA NORD";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"MOV.IDEA SOC. RAUTI";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"FORZA ITALIA";"14"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"SOCIALISTI UNITI";"2"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"PAESE NUOVO";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"DIPIETRO OCCHETTO";"5"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"RIFONDAZIONE COMUNISTA";"12"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"LISTA EMMA BONINO";"6"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"PRI I LIBERAL SGARBI";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"A.P. UDEUR";"2"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CANSANO";665;308;172;80;16;"PARTITO PENSIONATI";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"FED.DEI VERDI";"2"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"LEGA NORD";"2"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"PAESE NUOVO";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"FORZA ITALIA";"97"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"P.SEGNI SCOGNAMIGLIO";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"AB.SCORP.VERDI VERDI";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"ALLEANZA NAZIONALE";"49"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"UNIONE DI CENTRO";"77"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"ALLEANZA LOMBARDA AUTONOMIA";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"PRI I LIBERAL SGARBI";"4"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"LISTA EMMA BONINO";"8"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"ALTERNATIVA SOCIALE";"8"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"DIPIETRO OCCHETTO";"10"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"FIAMMA TRICOLORE";"6"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"SOCIALISTI UNITI";"188"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"A.P. UDEUR";"3"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"MOV.IDEA SOC. RAUTI";"8"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"PARTITO PENSIONATI";"2"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"UNITI NELL'ULIVO";"92"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"RIFONDAZIONE COMUNISTA";"23"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPESTRANO";1082;518;747;354;136;"COMUNISTI ITALIANI";"6"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"PRI I LIBERAL SGARBI";"11"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"ALTERNATIVA SOCIALE";"24"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"P.SEGNI SCOGNAMIGLIO";"11"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"FED.DEI VERDI";"23"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"FIAMMA TRICOLORE";"47"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"FORZA ITALIA";"360"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"COMUNISTI ITALIANI";"164"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"AB.SCORP.VERDI VERDI";"15"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"ALLEANZA NAZIONALE";"861"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"UNIONE DI CENTRO";"543"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"PAESE NUOVO";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"LISTA EMMA BONINO";"68"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"RIFONDAZIONE COMUNISTA";"178"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"DIPIETRO OCCHETTO";"61"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"SOCIALISTI UNITI";"83"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"A.P. UDEUR";"17"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"MOV.IDEA SOC. RAUTI";"14"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"PARTITO PENSIONATI";"15"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"UNITI NELL'ULIVO";"770"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"ALLEANZA LOMBARDA AUTONOMIA";"9"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPISTRELLO";4570;2211;3831;1881;349;"LEGA NORD";"10"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"LEGA NORD";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"ALLEANZA LOMBARDA AUTONOMIA";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"PARTITO PENSIONATI";"6"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"MOV.IDEA SOC. RAUTI";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"A.P. UDEUR";"30"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"SOCIALISTI UNITI";"10"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"RIFONDAZIONE COMUNISTA";"60"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"LISTA EMMA BONINO";"3"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"PAESE NUOVO";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"UNITI NELL'ULIVO";"90"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"UNIONE DI CENTRO";"70"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"DIPIETRO OCCHETTO";"8"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"PRI I LIBERAL SGARBI";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"FED.DEI VERDI";"4"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"AB.SCORP.VERDI VERDI";"6"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"ALLEANZA NAZIONALE";"41"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"FIAMMA TRICOLORE";"3"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"P.SEGNI SCOGNAMIGLIO";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"ALTERNATIVA SOCIALE";"5"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"COMUNISTI ITALIANI";"13"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPITIGNANO";577;272;442;229;23;"FORZA ITALIA";"54"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"UNITI NELL'ULIVO";"39"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"LISTA EMMA BONINO";"5"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"RIFONDAZIONE COMUNISTA";"12"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"DIPIETRO OCCHETTO";"6"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"LEGA NORD";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"SOCIALISTI UNITI";"3"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"A.P. UDEUR";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"PARTITO PENSIONATI";"2"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"PRI I LIBERAL SGARBI";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"MOV.IDEA SOC. RAUTI";"5"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"FIAMMA TRICOLORE";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"P.SEGNI SCOGNAMIGLIO";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"PAESE NUOVO";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"FED.DEI VERDI";"2"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"ALTERNATIVA SOCIALE";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"FORZA ITALIA";"20"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"COMUNISTI ITALIANI";"2"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"AB.SCORP.VERDI VERDI";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"ALLEANZA NAZIONALE";"39"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"UNIONE DI CENTRO";"22"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPORCIANO";305;142;195;91;26;"ALLEANZA LOMBARDA AUTONOMIA";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"UNITI NELL'ULIVO";"50"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"RIFONDAZIONE COMUNISTA";"16"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"DIPIETRO OCCHETTO";"3"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"LEGA NORD";"2"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"LISTA EMMA BONINO";"6"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"SOCIALISTI UNITI";"10"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"FIAMMA TRICOLORE";"9"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"A.P. UDEUR";"21"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"PARTITO PENSIONATI";"4"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"PRI I LIBERAL SGARBI";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"MOV.IDEA SOC. RAUTI";"4"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"ALLEANZA LOMBARDA AUTONOMIA";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"UNIONE DI CENTRO";"24"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"ALLEANZA NAZIONALE";"126"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"AB.SCORP.VERDI VERDI";"2"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"FORZA ITALIA";"89"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"FED.DEI VERDI";"3"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"P.SEGNI SCOGNAMIGLIO";"3"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"ALTERNATIVA SOCIALE";"11"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"PAESE NUOVO";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CAPPADOCIA";525;276;487;258;83;"COMUNISTI ITALIANI";"8"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"UNITI NELL'ULIVO";"4"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"PRI I LIBERAL SGARBI";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"LISTA EMMA BONINO";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"RIFONDAZIONE COMUNISTA";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"LEGA NORD";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"A.P. UDEUR";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"PAESE NUOVO";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"PARTITO PENSIONATI";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"DIPIETRO OCCHETTO";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"MOV.IDEA SOC. RAUTI";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"UNIONE DI CENTRO";"6"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"ALLEANZA NAZIONALE";"39"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"AB.SCORP.VERDI VERDI";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"COMUNISTI ITALIANI";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"FORZA ITALIA";"8"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"FIAMMA TRICOLORE";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"FED.DEI VERDI";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"P.SEGNI SCOGNAMIGLIO";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"ALTERNATIVA SOCIALE";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"SOCIALISTI UNITI";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARAPELLE CALVISIO";237;119;67;35;4;"ALLEANZA LOMBARDA AUTONOMIA";"0"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARSOLI";4360;2152;3460;1717;258;"PAESE NUOVO";"1"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARSOLI";4360;2152;3460;1717;258;"LISTA EMMA BONINO";"38"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARSOLI";4360;2152;3460;1717;258;"PRI I LIBERAL SGARBI";"4"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARSOLI";4360;2152;3460;1717;258;"RIFONDAZIONE COMUNISTA";"205"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARSOLI";4360;2152;3460;1717;258;"AB.SCORP.VERDI VERDI";"18"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARSOLI";4360;2152;3460;1717;258;"PARTITO PENSIONATI";"27"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARSOLI";4360;2152;3460;1717;258;"LEGA NORD";"6"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARSOLI";4360;2152;3460;1717;258;"UNITI NELL'ULIVO";"843"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARSOLI";4360;2152;3460;1717;258;"ALTERNATIVA SOCIALE";"71"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARSOLI";4360;2152;3460;1717;258;"ALLEANZA LOMBARDA AUTONOMIA";"3"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARSOLI";4360;2152;3460;1717;258;"FED.DEI VERDI";"28"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARSOLI";4360;2152;3460;1717;258;"ALLEANZA NAZIONALE";"618"
"ITALIA MERIDIONALE";"Abruzzi";"L'Aquila ";"CARSOLI";4360;2152;3460;1717;258;"COMUNISTI ITALIANI";"68"
