code_start,year_start,name_start,code_latest,name_latest,proportion_population,proportion_area,name_chain
A_08311000,1990,KS Freiburg im Breisgau,A_08311000,"Freiburg im Breisgau, Stadtkreis",1.0,1.0,"KS Freiburg im Breisgau -> Freiburg im Breisgau, Kreisfreie Stadt -> Freiburg im Breisgau -> Freiburg im Breisgau, Stadt -> Freiburg im Breisgau, Stadtkreis"
A_08315000,1990,Breisgau-Hochschwarzwald,A_08315000,Breisgau-Hochschwarzwald,1.0,1.0,Breisgau-Hochschwarzwald
A_08316000,1990,Emmendingen,A_08316000,Emmendingen,1.0,1.0,Emmendingen
A_08317000,1990,Ortenaukreis,A_08317000,Ortenaukreis,1.0,1.0,Ortenaukreis
A_08325000,1990,Rottweil,A_08325000,Rottweil,1.0,1.0,Rottweil
A_08326000,1990,Schwarzwald-Baar-Kreis,A_08326000,Schwarzwald-Baar-Kreis,1.0,1.0,Schwarzwald-Baar-Kreis
A_08327000,1990,Tuttlingen,A_08327000,Tuttlingen,1.0,1.0,Tuttlingen
A_08335000,1990,Konstanz,A_08335000,Konstanz,1.0,1.0,Konstanz
A_08336000,1990,Lörrach,A_08336000,Lörrach,1.0,1.0,Lörrach
A_08337000,1990,Waldshut,A_08337000,Waldshut,1.0,1.0,Waldshut
A_08415000,1990,Reutlingen,A_08415000,Reutlingen,1.0,1.0,Reutlingen
A_08416000,1990,Tübingen,A_08416000,Tübingen,1.0,1.0,Tübingen
A_08417000,1990,Zollernalbkreis,A_08417000,Zollernalbkreis,1.0,1.0,Zollernalbkreis
A_08421000,1990,KS Ulm,A_08421000,"Ulm, Stadtkreis",1.0,1.0,"KS Ulm -> Ulm, Kreisfreie Stadt -> Ulm -> Ulm, Stadt -> Ulm, Stadtkreis"
A_08425000,1990,Alb-Donau-Kreis,A_08425000,Alb-Donau-Kreis,1.0,1.0,Alb-Donau-Kreis
A_08426000,1990,Biberach,A_08426000,Biberach,1.0,1.0,Biberach
A_08435000,1990,Bodenseekreis,A_08435000,Bodenseekreis,1.0,1.0,Bodenseekreis
A_08436000,1990,Ravensburg,A_08436000,Ravensburg,1.0,1.0,Ravensburg
A_08437000,1990,Sigmaringen,A_08437000,Sigmaringen,1.0,1.0,Sigmaringen
A_09161000,1990,KS Ingolstadt,A_09161000,Ingolstadt,1.0,1.0,"KS Ingolstadt -> Ingolstadt, Kreisfreie Stadt -> Ingolstadt, Stadt -> Ingolstadt"
A_09162000,1990,KS München,A_09162000,"München, Landeshauptstadt",1.0,1.0,"KS München -> München, Kreisfreie Stadt -> München, Stadt -> München, Landeshauptstadt"
A_09163000,1990,KS Rosenheim,A_09163000,"Rosenheim, Stadt",1.0,1.0,"KS Rosenheim -> Rosenheim, Kreisfreie Stadt -> Rosenheim, Stadt"
A_09171000,1990,Altötting,A_09171000,Altötting,1.0,1.0,Altötting
A_09172000,1990,Berchtesgadener Land,A_09172000,Berchtesgadener Land,1.0,1.0,Berchtesgadener Land
A_09173000,1990,Bad Tölz-Wolfratshausen,A_09173000,Bad Tölz-Wolfratshausen,1.0,1.0,Bad Tölz-Wolfratshausen
A_09174000,1990,Dachau,A_09174000,Dachau,1.0,1.0,Dachau
A_09175000,1990,Ebersberg,A_09175000,Ebersberg,1.0,1.0,Ebersberg
A_09176000,1990,Eichstätt,A_09176000,Eichstätt,1.0,1.0,Eichstätt
A_09177000,1990,Erding,A_09177000,Erding,1.0,1.0,Erding
A_09178000,1990,Freising,A_09178000,Freising,1.0,1.0,Freising
A_09179000,1990,Fürstenfeldbruck,A_09179000,Fürstenfeldbruck,1.0,1.0,Fürstenfeldbruck
A_09180000,1990,Garmisch-Partenkirchen,A_09180000,Garmisch-Partenkirchen,1.0,1.0,Garmisch-Partenkirchen
A_09181000,1990,Landsberg a.Lech,A_09181000,Landsberg am Lech,1.0,1.0,Landsberg a.Lech -> Landsberg am Lech
A_09182000,1990,Miesbach,A_09182000,Miesbach,1.0,1.0,Miesbach
A_09183000,1990,Mühldorf a.Inn,A_09183000,Mühldorf a.Inn,1.0,1.0,Mühldorf a.Inn
A_09184000,1990,München,A_09184000,München,1.0,1.0,München
A_09185000,1990,Neuburg-Schrobenhausen,A_09185000,Neuburg-Schrobenhausen,1.0,1.0,Neuburg-Schrobenhausen
A_09186000,1990,Pfaffenhofen a.d.Ilm,A_09186000,Pfaffenhofen a.d.Ilm,1.0,1.0,Pfaffenhofen a.d.Ilm
A_09187000,1990,Rosenheim,A_09187000,Rosenheim,1.0,1.0,Rosenheim
A_09188000,1990,Starnberg,A_09188000,Starnberg,1.0,1.0,Starnberg
A_09189000,1990,Traunstein,A_09189000,Traunstein,1.0,1.0,Traunstein
A_09190000,1990,Weilheim-Schongau,A_09190000,Weilheim-Schongau,1.0,1.0,Weilheim-Schongau
A_09261000,1990,KS Landshut,A_09261000,"Landshut, Stadt",1.0,1.0,"KS Landshut -> Landshut, Kreisfreie Stadt -> Landshut, Stadt"
A_09262000,1990,KS Passau,A_09262000,"Passau, Stadt",1.0,1.0,"KS Passau -> Passau, Kreisfreie Stadt -> Passau, Stadt"
A_09263000,1990,KS Straubing,A_09263000,Straubing,1.0,1.0,"KS Straubing -> Straubing, Kreisfreie Stadt -> Straubing, Stadt -> Straubing"
A_09271000,1990,Deggendorf,A_09271000,Deggendorf,1.0,1.0,Deggendorf
A_09272000,1990,Freyung-Grafenau,A_09272000,Freyung-Grafenau,1.0,1.0,Freyung-Grafenau
A_09273000,1990,Kelheim,A_09273000,Kelheim,1.0,1.0,Kelheim
A_09274000,1990,Landshut,A_09274000,Landshut,1.0,1.0,Landshut
A_09275000,1990,Passau,A_09262000,"Passau, Stadt",0.0,0.002143,"KS Passau -> Passau, Kreisfreie Stadt -> Passau, Stadt"
A_09275000,1990,Passau,A_09275000,Passau,1.0,0.997857,Passau
A_09276000,1990,Regen,A_09276000,Regen,1.0,1.0,Regen
A_09277000,1990,Rottal-Inn,A_09277000,Rottal-Inn,1.0,1.0,Rottal-Inn
A_09278000,1990,Straubing-Bogen,A_09278000,Straubing-Bogen,1.0,1.0,Straubing-Bogen
A_09279000,1990,Dingolfing-Landau,A_09279000,Dingolfing-Landau,1.0,1.0,Dingolfing-Landau
A_09361000,1990,KS Amberg,A_09361000,Amberg,1.0,1.0,"KS Amberg -> Amberg, Kreisfreie Stadt -> Amberg, Stadt -> Amberg"
A_09362000,1990,KS Regensburg,A_09362000,"Regensburg, Stadt",1.0,1.0,"KS Regensburg -> Regensburg, Kreisfreie Stadt -> Regensburg, Stadt"
A_09363000,1990,KS Weiden i.d.Opf,A_09363000,Weiden i.d.OPf.,1.0,1.0,"KS Weiden i.d.Opf -> Weiden i.d.OPf., Kreisfreie Stadt -> Weiden i.d.OPf., Stadt -> Weiden i.d.OPf."
A_09371000,1990,Amberg-Sulzbach,A_09371000,Amberg-Sulzbach,1.0,1.0,Amberg-Sulzbach
A_09372000,1990,Cham,A_09372000,Cham,1.0,1.0,Cham
A_09373000,1990,Neumarkt i.d.Opf.,A_09373000,Neumarkt i.d.OPf.,1.0,1.0,Neumarkt i.d.Opf. -> Neumarkt i.d.OPf.
A_09374000,1990,Neustadt a.d.Waldnaab,A_09374000,Neustadt a.d.Waldnaab,1.0,1.0,Neustadt a.d.Waldnaab
A_09375000,1990,Regensburg,A_09375000,Regensburg,1.0,1.0,Regensburg
A_09376000,1990,Schwandorf,A_09376000,Schwandorf,1.0,1.0,Schwandorf
A_09377000,1990,Tirschenreuth,A_09377000,Tirschenreuth,1.0,1.0,Tirschenreuth
A_09461000,1990,KS Bamberg,A_09461000,"Bamberg, Stadt",1.0,1.0,"KS Bamberg -> Bamberg, Kreisfreie Stadt -> Bamberg, Stadt"
A_09462000,1990,KS Bayreuth,A_09462000,"Bayreuth, Stadt",1.0,1.0,"KS Bayreuth -> Bayreuth, Kreisfreie Stadt -> Bayreuth, Stadt"
A_09463000,1990,KS Coburg,A_09463000,"Coburg, Stadt",1.0,1.0,"KS Coburg -> Coburg, Kreisfreie Stadt -> Coburg, Stadt"
A_09464000,1990,KS Hof,A_09464000,"Hof, Stadt",1.0,1.0,"KS Hof -> Hof, Kreisfreie Stadt -> Hof, Stadt"
A_09471000,1990,Bamberg,A_09471000,Bamberg,1.0,1.0,Bamberg
A_09472000,1990,Bayreuth,A_09472000,Bayreuth,1.0,1.0,Bayreuth
A_09473000,1990,Coburg,A_09473000,Coburg,1.0,1.0,Coburg
A_09474000,1990,Forchheim,A_09474000,Forchheim,1.0,1.0,Forchheim
A_09475000,1990,Hof,A_09475000,Hof,1.0,1.0,Hof
A_09476000,1990,Kronach,A_09476000,Kronach,1.0,1.0,Kronach
A_09477000,1990,Kulmbach,A_09477000,Kulmbach,1.0,1.0,Kulmbach
A_09478000,1990,Lichtenfels,A_09478000,Lichtenfels,1.0,1.0,Lichtenfels
A_09479000,1990,Wunsiedel i.Fichtelgebirg,A_09479000,Wunsiedel i.Fichtelgebirge,1.0,1.0,Wunsiedel i.Fichtelgebirg -> Wunsiedel i.Fichtelgebirge -> Wunsiedel i.Fichtelgebir -> Wunsiedel i.Fichtelgebirge
A_09561000,1990,KS Ansbach,A_09561000,"Ansbach, Stadt",1.0,1.0,"KS Ansbach -> Ansbach, Kreisfreie Stadt -> Ansbach, Stadt"
A_09562000,1990,KS Erlangen,A_09562000,Erlangen,1.0,1.0,"KS Erlangen -> Erlangen, Kreisfreie Stadt -> Erlangen, Stadt -> Erlangen"
A_09563000,1990,KS Fürth,A_09563000,"Fürth, Stadt",1.0,1.0,"KS Fürth -> Fürth, Kreisfreie Stadt -> Fürth, Stadt"
A_09564000,1990,KS Nürnberg,A_09564000,Nürnberg,1.0,1.0,"KS Nürnberg -> Nürnberg, Kreisfreie Stadt -> Nürnberg, Stadt -> Nürnberg"
A_09565000,1990,KS Schwabach,A_09565000,Schwabach,1.0,1.0,"KS Schwabach -> Schwabach, Kreisfreie Stadt -> Schwabach, Stadt -> Schwabach"
A_09571000,1990,Ansbach,A_09571000,Ansbach,1.0,1.0,Ansbach
A_09572000,1990,Erlangen-Höchstadt,A_09572000,Erlangen-Höchstadt,1.0,1.0,Erlangen-Höchstadt
A_09573000,1990,Fürth,A_09573000,Fürth,1.0,1.0,Fürth
A_09574000,1990,Nürnberger Land,A_09574000,Nürnberger Land,1.0,1.0,Nürnberger Land
A_09575000,1990,Neustadt a.d.Aisch-Bad Wi,A_09575000,Neustadt a.d.Aisch-Bad Windsheim,1.0,1.0,Neustadt a.d.Aisch-Bad Wi -> Neustadt a.d.Aisch-Bad Windshe -> Neustadt a.d.Aisch-Bad Windsh -> Neustadt a.d.Aisch-Bad W -> Neustadt a.d.Aisch-Bad Windshe -> Neustadt a.d.Aisch-Bad Windsh -> Neustadt a.d.Aisch-Bad Windsheim
A_09576000,1990,Roth,A_09576000,Roth,1.0,1.0,Roth
A_09577000,1990,Weißenburg-Gunzenhausen,A_09577000,Weißenburg-Gunzenhausen,1.0,1.0,Weißenburg-Gunzenhausen
A_09661000,1990,KS Aschaffenburg,A_09661000,"Aschaffenburg, Stadt",1.0,1.0,"KS Aschaffenburg -> Aschaffenburg, Kreisfreie Stadt -> Aschaffenburg, Stadt"
A_09662000,1990,KS Schweinfurt,A_09662000,"Schweinfurt, Stadt",1.0,1.0,"KS Schweinfurt -> Schweinfurt, Kreisfreie Stadt -> Schweinfurt, Stadt"
A_09663000,1990,KS Würzburg,A_09663000,"Würzburg, Stadt",1.0,1.0,"KS Würzburg -> Würzburg, Kreisfreie Stadt -> Würzburg, Stadt"
A_09671000,1990,Aschaffenburg,A_09671000,Aschaffenburg,1.0,1.0,Aschaffenburg
A_09672000,1990,Bad Kissingen,A_09672000,Bad Kissingen,1.0,1.0,Bad Kissingen
A_09673000,1990,Rhön-Grabfeld,A_09673000,Rhön-Grabfeld,1.0,1.0,Rhön-Grabfeld
A_09674000,1990,Haßberge,A_09674000,Haßberge,1.0,1.0,Haßberge
A_09675000,1990,Kitzingen,A_09675000,Kitzingen,1.0,1.0,Kitzingen
A_09676000,1990,Miltenberg,A_09676000,Miltenberg,1.0,1.0,Miltenberg
A_09677000,1990,Main-Spessart,A_09677000,Main-Spessart,1.0,1.0,Main-Spessart
A_09678000,1990,Schweinfurt,A_09678000,Schweinfurt,1.0,1.0,Schweinfurt
A_09679000,1990,Würzburg,A_09679000,Würzburg,1.0,1.0,Würzburg
A_09761000,1990,KS Augsburg,A_09761000,"Augsburg, Stadt",1.0,1.0,"KS Augsburg -> Augsburg, Kreisfreie Stadt -> Augsburg, Stadt"
A_09762000,1990,KS Kaufbeuren,A_09762000,Kaufbeuren,1.0,1.0,"KS Kaufbeuren -> Kaufbeuren, Kreisfreie Stadt -> Kaufbeuren, Stadt -> Kaufbeuren"
A_09763000,1990,KS Kempten (Allgäu),A_09763000,Kempten (Allgäu),1.0,1.0,"KS Kempten (Allgäu) -> Kempten (Allgäu), Kreisfreie Stadt -> Kempten (Allgäu), Stadt -> Kempten (Allgäu)"
A_09764000,1990,KS Memmingen,A_09764000,Memmingen,1.0,1.0,"KS Memmingen -> Memmingen, Kreisfreie Stadt -> Memmingen, Stadt -> Memmingen"
A_09771000,1990,Aichach-Friedberg,A_09771000,Aichach-Friedberg,1.0,1.0,Aichach-Friedberg
A_09772000,1990,Augsburg,A_09771000,Aichach-Friedberg,0.018327,0.049015,Augsburg -> Aichach-Friedberg
A_09772000,1990,Augsburg,A_09772000,Augsburg,0.981673,0.950985,Augsburg
A_09773000,1990,Dillingen a.d.Donau,A_09773000,Dillingen a.d.Donau,1.0,1.0,Dillingen a.d.Donau
A_09774000,1990,Günzburg,A_09774000,Günzburg,1.0,1.0,Günzburg
A_09775000,1990,Neu-Ulm,A_09775000,Neu-Ulm,1.0,1.0,Neu-Ulm
A_09776000,1990,Lindau (Bodensee),A_09776000,Lindau (Bodensee),1.0,1.0,Lindau (Bodensee)
A_09777000,1990,Ostallgäu,A_09777000,Ostallgäu,1.0,1.0,Ostallgäu
A_09778000,1990,Unterallgäu,A_09778000,Unterallgäu,1.0,1.0,Unterallgäu
A_09779000,1990,Donau-Ries,A_09779000,Donau-Ries,1.0,1.0,Donau-Ries
A_09780000,1990,Oberallgäu,A_09780000,Oberallgäu,1.0,1.0,Oberallgäu
A_10041000,1990,Stadtverband Saarbrücken,A_10041000,Regionalverband Saarbrücken,1.0,1.0,Stadtverband Saarbrücken -> Saarbrücken -> Regionalverband Saarbrücken
A_10042000,1990,Merzig-Wadern,A_10042000,Merzig-Wadern,1.0,1.0,Merzig-Wadern
A_10043000,1990,Neunkirchen,A_10043000,Neunkirchen,1.0,1.0,Neunkirchen
A_10044000,1990,Saarlouis,A_10044000,Saarlouis,1.0,1.0,Saarlouis
A_10045000,1990,Saar-Pfalz-Kreis,A_10045000,Saarpfalz-Kreis,1.0,1.0,Saar-Pfalz-Kreis -> Saarpfalz-Kreis
A_10046000,1990,Sankt Wendel,A_10046000,St. Wendel,1.0,1.0,Sankt Wendel -> St. Wendel
A_11000000,1990,KS Berlin,A_11000000,"Berlin, Stadt",1.0,1.0,"KS Berlin -> Berlin, Kreisfreie Stadt -> Berlin, Stadt"
A_12001000,1990,KS Brandenburg/Havel,A_12051000,"Brandenburg an der Havel, Stadt",1.0,1.0,"KS Brandenburg/Havel -> nan -> KS Brandenburg an der Havel -> KS Brandenburg an der Ha -> KS Brandenburg an der Havel -> Brandenburg an der Havel, Kreisfreie St -> Brandenburg an der Havel, Stadt"
A_12002000,1990,KS Cottbus,A_12052000,"Cottbus, Stadt",1.0,1.0,"KS Cottbus -> nan -> KS Cottbus/Chosebusz -> KS Cottbus -> Cottbus, Kreisfreie Stadt -> Cottbus, Stadt"
A_12003000,1990,KS Eisenhüttenstadt,A_12067000,Oder-Spree,1.0,1.0,KS Eisenhüttenstadt -> nan -> Oder-Spree
A_12004000,1990,KS Frankfurt/Oder,A_12053000,"Frankfurt (Oder), Stadt",1.0,1.0,"KS Frankfurt/Oder -> nan -> KS Frankfurt/Oder -> KS Frankfurt (Oder) -> Frankfurt (Oder), Kreisfreie Stadt -> Frankfurt (Oder), Stadt"
A_12005000,1990,KS Potsdam,A_12054000,"Potsdam, Stadt",1.0,1.0,"KS Potsdam -> nan -> KS Potsdam -> Potsdam, Kreisfreie Stadt -> Potsdam, Stadt"
A_12006000,1990,KS Schwedt/Oder,A_12073000,Uckermark,1.0,1.0,KS Schwedt/Oder -> nan -> Uckermark
A_12011000,1990,Angermünde,A_12073000,Uckermark,1.0,1.0,Angermünde -> nan -> Uckermark
A_12012000,1990,Bad Freienwalde,A_12060000,Barnim,0.03269525424,0.053212392675000005,Bad Freienwalde -> nan -> Barnim
A_12012000,1990,Bad Freienwalde,A_12064000,Märkisch-Oderland,0.96730474576,0.946787607325,Bad Freienwalde -> nan -> Barnim -> Märkisch-Oderland and Bad Freienwalde -> nan -> Märkisch-Oderland -> Märkisch Oderland -> Märkisch-Oderland
A_12013000,1990,Bad Liebenwerda,A_12062000,Elbe-Elster,1.0,1.0,Bad Liebenwerda -> nan -> Elbe-Elster
A_12014000,1990,Beeskow,A_12061000,Dahme-Spreewald,0.077376,0.151101,Beeskow -> nan -> Dahme-Spreewald
A_12014000,1990,Beeskow,A_12067000,Oder-Spree,0.922624,0.848899,Beeskow -> nan -> Oder-Spree
A_12015000,1990,Belzig,A_12051000,"Brandenburg an der Havel, Stadt",0.004154,0.007745,"Belzig -> nan -> Potsdam-Mittelmark -> KS Brandenburg an der Havel -> Brandenburg an der Havel, Kreisfreie St -> Brandenburg an der Havel, Stadt"
A_12015000,1990,Belzig,A_12054000,"Potsdam, Stadt",0.055231,0.029043,"Belzig -> nan -> Potsdam-Mittelmark -> KS Potsdam -> Potsdam, Kreisfreie Stadt -> Potsdam, Stadt"
A_12015000,1990,Belzig,A_12063000,Havelland,0.005564,0.003485,Belzig -> nan -> Potsdam-Mittelmark -> Havelland
A_12015000,1990,Belzig,A_12069000,Potsdam-Mittelmark,0.93505,0.959727,Belzig -> nan -> Potsdam-Mittelmark
A_12016000,1990,Bernau,A_12060000,Barnim,0.995744,0.985725,Bernau -> nan -> Barnim
A_12016000,1990,Bernau,A_12064000,Märkisch-Oderland,0.004256,0.014275,Bernau -> nan -> Barnim -> Märkisch-Oderland
A_12017000,1990,Brandenburg,A_12051000,"Brandenburg an der Havel, Stadt",0.054260987336,0.043620971780000004,"Brandenburg -> nan -> KS Brandenburg an der Havel -> KS Brandenburg an der Ha -> KS Brandenburg an der Havel -> Brandenburg an der Havel, Kreisfreie St -> Brandenburg an der Havel, Stadt and Brandenburg -> nan -> Potsdam-Mittelmark -> KS Brandenburg an der Havel -> Brandenburg an der Havel, Kreisfreie St -> Brandenburg an der Havel, Stadt"
A_12017000,1990,Brandenburg,A_12054000,"Potsdam, Stadt",0.052451997004,0.027992921292,"Brandenburg -> nan -> Potsdam-Mittelmark -> KS Potsdam -> Potsdam, Kreisfreie Stadt -> Potsdam, Stadt"
A_12017000,1990,Brandenburg,A_12063000,Havelland,0.005284041776,0.00335899634,Brandenburg -> nan -> Potsdam-Mittelmark -> Havelland
A_12017000,1990,Brandenburg,A_12069000,Potsdam-Mittelmark,0.8880020242000001,0.925027110588,Brandenburg -> nan -> Potsdam-Mittelmark
A_12018000,1990,Calau,A_12066000,Oberspreewald-Lausitz,1.0,1.0,Calau -> nan -> Oberspreewald-Lausitz
A_12019000,1990,Cottbus,A_12052000,"Cottbus, Stadt",0.174162989415,0.14820895762,"Cottbus -> nan -> KS Cottbus/Chosebusz -> KS Cottbus -> Cottbus, Kreisfreie Stadt -> Cottbus, Stadt and Cottbus -> nan -> Spree-Neiße -> KS Cottbus/Chosebusz -> KS Cottbus -> Cottbus, Kreisfreie Stadt -> Cottbus, Stadt"
A_12019000,1990,Cottbus,A_12071000,Spree-Neiße,0.825837010585,0.85179104238,Cottbus -> nan -> Spree-Neiße
A_12020000,1990,Eberswalde,A_12060000,Barnim,0.993504571744,0.974202860475,Eberswalde -> nan -> Barnim
A_12020000,1990,Eberswalde,A_12064000,Märkisch-Oderland,0.004246428256000001,0.014108139525,Eberswalde -> nan -> Barnim -> Märkisch-Oderland
A_12020000,1990,Eberswalde,A_12073000,Uckermark,0.002249,0.011689,Eberswalde -> nan -> Uckermark
A_12021000,1990,Eisenhüttenstadt,A_12067000,Oder-Spree,1.0,1.0,Eisenhüttenstadt -> nan -> Oder-Spree
A_12022000,1990,Finsterwalde,A_12062000,Elbe-Elster,1.0,1.0,Finsterwalde -> nan -> Elbe-Elster
A_12023000,1990,Forst,A_12052000,"Cottbus, Stadt",0.035565,0.008323,"Forst -> nan -> Spree-Neiße -> KS Cottbus/Chosebusz -> KS Cottbus -> Cottbus, Kreisfreie Stadt -> Cottbus, Stadt"
A_12023000,1990,Forst,A_12071000,Spree-Neiße,0.964435,0.991677,Forst -> nan -> Spree-Neiße
A_12024000,1990,Fürstenwalde,A_12061000,Dahme-Spreewald,0.010617,0.0356,Fürstenwalde -> nan -> Dahme-Spreewald
A_12024000,1990,Fürstenwalde,A_12064000,Märkisch-Oderland,0.11229,0.041268,Fürstenwalde -> nan -> Märkisch-Oderland -> Märkisch Oderland -> Märkisch-Oderland
A_12024000,1990,Fürstenwalde,A_12067000,Oder-Spree,0.877093,0.923132,Fürstenwalde -> nan -> Oder-Spree
A_12025000,1990,Gransee,A_12065000,Oberhavel,0.995653,0.993172,Gransee -> nan -> Oberhavel
A_12025000,1990,Gransee,A_12068000,Ostprignitz-Ruppin,0.004347,0.006828,Gransee -> nan -> Ostprignitz-Ruppin
A_12026000,1990,Guben,A_12052000,"Cottbus, Stadt",0.035565,0.008323,"Guben -> nan -> Spree-Neiße -> KS Cottbus/Chosebusz -> KS Cottbus -> Cottbus, Kreisfreie Stadt -> Cottbus, Stadt"
A_12026000,1990,Guben,A_12071000,Spree-Neiße,0.964435,0.991677,Guben -> nan -> Spree-Neiße
A_12027000,1990,Herzberg,A_12062000,Elbe-Elster,0.989696,0.967078,Herzberg -> nan -> Elbe-Elster
A_12027000,1990,Herzberg,A_12072000,Teltow-Fläming,0.010304,0.032922,Herzberg -> nan -> Teltow-Fläming -> Teltow-Flõming -> Teltow-Fläming -> Teltow-Flõming -> Teltow-Fläming
A_12028000,1990,Jüterbog,A_12051000,"Brandenburg an der Havel, Stadt",0.001018556646,0.0018290049850000001,"Jüterbog -> nan -> Potsdam-Mittelmark -> KS Brandenburg an der Havel -> Brandenburg an der Havel, Kreisfreie St -> Brandenburg an der Havel, Stadt"
A_12028000,1990,Jüterbog,A_12054000,"Potsdam, Stadt",0.013542585969000001,0.006858591579,"Jüterbog -> nan -> Potsdam-Mittelmark -> KS Potsdam -> Potsdam, Kreisfreie Stadt -> Potsdam, Stadt"
A_12028000,1990,Jüterbog,A_12063000,Havelland,0.0013642872360000002,0.000822993205,Jüterbog -> nan -> Potsdam-Mittelmark -> Havelland
A_12028000,1990,Jüterbog,A_12069000,Potsdam-Mittelmark,0.22927332495000002,0.226642410231,Jüterbog -> nan -> Potsdam-Mittelmark
A_12028000,1990,Jüterbog,A_12072000,Teltow-Fläming,0.754801,0.763847,Jüterbog -> nan -> Teltow-Fläming -> Teltow-Flõming -> Teltow-Fläming -> Teltow-Flõming -> Teltow-Fläming
A_12029000,1990,Königs Wusterhausen,A_12061000,Dahme-Spreewald,1.0,1.0,Königs Wusterhausen -> nan -> Dahme-Spreewald
A_12030000,1990,Kyritz,A_12068000,Ostprignitz-Ruppin,0.866845,0.761904,Kyritz -> nan -> Ostprignitz-Ruppin
A_12030000,1990,Kyritz,A_12070000,Prignitz,0.133155,0.238096,Kyritz -> nan -> Prignitz
A_12031000,1990,Lübben,A_12061000,Dahme-Spreewald,1.0,1.0,Lübben -> nan -> Dahme-Spreewald
A_12032000,1990,Luckau,A_12061000,Dahme-Spreewald,0.767876,0.772446,Luckau -> nan -> Dahme-Spreewald
A_12032000,1990,Luckau,A_12072000,Teltow-Fläming,0.232124,0.227554,Luckau -> nan -> Teltow-Fläming -> Teltow-Flõming -> Teltow-Fläming -> Teltow-Flõming -> Teltow-Fläming
A_12033000,1990,Luckenwalde,A_12051000,"Brandenburg an der Havel, Stadt",3.0648211999999995e-05,0.00023358145499999998,"Luckenwalde -> nan -> Potsdam-Mittelmark -> KS Brandenburg an der Havel -> Brandenburg an der Havel, Kreisfreie St -> Brandenburg an der Havel, Stadt"
A_12033000,1990,Luckenwalde,A_12054000,"Potsdam, Stadt",0.00040749431800000003,0.0008759078369999999,"Luckenwalde -> nan -> Potsdam-Mittelmark -> KS Potsdam -> Potsdam, Kreisfreie Stadt -> Potsdam, Stadt"
A_12033000,1990,Luckenwalde,A_12063000,Havelland,4.1051192e-05,0.00010510411499999999,Luckenwalde -> nan -> Potsdam-Mittelmark -> Havelland
A_12033000,1990,Luckenwalde,A_12069000,Potsdam-Mittelmark,0.0068987989,0.028944406593,Luckenwalde -> nan -> Potsdam-Mittelmark
A_12033000,1990,Luckenwalde,A_12072000,Teltow-Fläming,0.992622,0.969841,Luckenwalde -> nan -> Teltow-Fläming -> Teltow-Flõming -> Teltow-Fläming -> Teltow-Flõming -> Teltow-Fläming
A_12034000,1990,Nauen,A_11000000,"Berlin, Stadt",0.05126,0.005949,"KS Berlin -> Berlin, Kreisfreie Stadt -> Berlin, Stadt"
A_12034000,1990,Nauen,A_12063000,Havelland,0.94874,0.994051,Nauen -> nan -> Havelland
A_12035000,1990,Neuruppin,A_12068000,Ostprignitz-Ruppin,1.0,1.0,Neuruppin -> nan -> Ostprignitz-Ruppin
A_12036000,1990,Oranienburg,A_12065000,Oberhavel,1.0,1.0,Oranienburg -> nan -> Oberhavel
A_12037000,1990,Perleberg,A_12070000,Prignitz,0.987831,0.963927,Perleberg -> nan -> Prignitz
A_12037000,1990,Perleberg,A_13076000,Ludwigslust-Parchim,0.012169,0.036073,Perleberg -> Ludwigslust -> Ludwigslust-Parchim
A_12038000,1990,Potsdam,A_12051000,"Brandenburg an der Havel, Stadt",0.004102997188,0.007653152045,"Potsdam -> nan -> Potsdam-Mittelmark -> KS Brandenburg an der Havel -> Brandenburg an der Havel, Kreisfreie St -> Brandenburg an der Havel, Stadt"
A_12038000,1990,Potsdam,A_12054000,"Potsdam, Stadt",0.066830873782,0.040557579063,"Potsdam -> nan -> KS Potsdam -> Potsdam, Kreisfreie Stadt -> Potsdam, Stadt and Potsdam -> nan -> Potsdam-Mittelmark -> KS Potsdam -> Potsdam, Kreisfreie Stadt -> Potsdam, Stadt"
A_12038000,1990,Potsdam,A_12063000,Havelland,0.005495685208,0.003443671385,Potsdam -> nan -> Potsdam-Mittelmark -> Havelland
A_12038000,1990,Potsdam,A_12069000,Potsdam-Mittelmark,0.9235694561000001,0.9483455975070001,Potsdam -> nan -> Potsdam-Mittelmark
A_12039000,1990,Prenzlau,A_12073000,Uckermark,1.0,1.0,Prenzlau -> nan -> Uckermark
A_12040000,1990,Pritzwalk,A_12068000,Ostprignitz-Ruppin,0.044879,0.064955,Pritzwalk -> nan -> Ostprignitz-Ruppin
A_12040000,1990,Pritzwalk,A_12070000,Prignitz,0.955121,0.935045,Pritzwalk -> nan -> Prignitz
A_12041000,1990,Rathenow,A_12063000,Havelland,1.0,1.0,Rathenow -> nan -> Havelland
A_12042000,1990,Seelow,A_12064000,Märkisch-Oderland,1.0,1.0,Seelow -> nan -> Märkisch-Oderland -> Märkisch Oderland -> Märkisch-Oderland
A_12043000,1990,Senftenberg,A_12066000,Oberspreewald-Lausitz,1.0,1.0,Senftenberg -> nan -> Oberspreewald-Lausitz
A_12044000,1990,Spremberg,A_12052000,"Cottbus, Stadt",0.035565,0.008323,"Spremberg -> nan -> Spree-Neiße -> KS Cottbus/Chosebusz -> KS Cottbus -> Cottbus, Kreisfreie Stadt -> Cottbus, Stadt"
