ci|tid|sid|li|list_name                                                                                   |votes  |ts|orgs
18|144|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000024|01|MDF                                                         
18|144|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000010|01|MIÉP-Jobbik                                                 
18|144|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|145|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000020|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|145|001|02|Magyar Szocialista Párt                                                                     |0000098|01|MSZP                                                        
18|145|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000269|02|FIDESZ,KDNP                                                 
18|145|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000035|01|MDF                                                         
18|145|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000005|01|MIÉP-Jobbik                                                 
18|145|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|146|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000006|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|146|001|02|Magyar Szocialista Párt                                                                     |0000034|01|MSZP                                                        
18|146|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000260|02|FIDESZ,KDNP                                                 
18|146|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000014|01|MDF                                                         
18|146|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000001|01|MIÉP-Jobbik                                                 
18|146|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|147|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000003|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|147|001|02|Magyar Szocialista Párt                                                                     |0000019|01|MSZP                                                        
18|147|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000086|02|FIDESZ,KDNP                                                 
18|147|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000009|01|MDF                                                         
18|147|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000003|01|MIÉP-Jobbik                                                 
18|147|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|148|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000004|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|148|001|02|Magyar Szocialista Párt                                                                     |0000030|01|MSZP                                                        
18|148|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000042|02|FIDESZ,KDNP                                                 
18|148|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000002|01|MDF                                                         
18|148|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000007|01|MIÉP-Jobbik                                                 
18|148|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000003|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|149|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000008|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|149|001|02|Magyar Szocialista Párt                                                                     |0000052|01|MSZP                                                        
18|149|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000141|02|FIDESZ,KDNP                                                 
18|149|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000024|01|MDF                                                         
18|149|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000004|01|MIÉP-Jobbik                                                 
18|149|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|150|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000001|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|150|001|02|Magyar Szocialista Párt                                                                     |0000038|01|MSZP                                                        
18|150|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000050|02|FIDESZ,KDNP                                                 
18|150|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000005|01|MDF                                                         
18|150|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000003|01|MIÉP-Jobbik                                                 
18|150|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|151|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000004|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|151|001|02|Magyar Szocialista Párt                                                                     |0000068|01|MSZP                                                        
18|151|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000095|02|FIDESZ,KDNP                                                 
18|151|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000007|01|MDF                                                         
18|151|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000001|01|MIÉP-Jobbik                                                 
18|151|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|152|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000004|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|152|001|02|Magyar Szocialista Párt                                                                     |0000022|01|MSZP                                                        
18|152|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000077|02|FIDESZ,KDNP                                                 
18|152|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000008|01|MDF                                                         
18|152|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000000|01|MIÉP-Jobbik                                                 
18|152|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|153|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000016|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|153|001|02|Magyar Szocialista Párt                                                                     |0000123|01|MSZP                                                        
18|153|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000327|02|FIDESZ,KDNP                                                 
18|153|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000034|01|MDF                                                         
18|153|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000013|01|MIÉP-Jobbik                                                 
18|153|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|154|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000007|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|154|001|02|Magyar Szocialista Párt                                                                     |0000095|01|MSZP                                                        
18|154|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000371|02|FIDESZ,KDNP                                                 
18|154|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000016|01|MDF                                                         
18|154|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000007|01|MIÉP-Jobbik                                                 
18|154|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|155|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000023|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|155|001|02|Magyar Szocialista Párt                                                                     |0000177|01|MSZP                                                        
18|155|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000265|02|FIDESZ,KDNP                                                 
18|155|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000020|01|MDF                                                         
18|155|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000007|01|MIÉP-Jobbik                                                 
18|155|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|156|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000022|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|156|001|02|Magyar Szocialista Párt                                                                     |0000177|01|MSZP                                                        
18|156|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000199|02|FIDESZ,KDNP                                                 
18|156|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000022|01|MDF                                                         
18|156|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000005|01|MIÉP-Jobbik                                                 
18|156|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|156|002|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000007|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|156|002|02|Magyar Szocialista Párt                                                                     |0000175|01|MSZP                                                        
18|156|002|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000203|02|FIDESZ,KDNP                                                 
18|156|002|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000016|01|MDF                                                         
18|156|002|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000004|01|MIÉP-Jobbik                                                 
18|156|002|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000003|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|157|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000005|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|157|001|02|Magyar Szocialista Párt                                                                     |0000059|01|MSZP                                                        
18|157|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000069|02|FIDESZ,KDNP                                                 
18|157|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000009|01|MDF                                                         
18|157|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000001|01|MIÉP-Jobbik                                                 
18|157|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|158|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000004|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|158|001|02|Magyar Szocialista Párt                                                                     |0000069|01|MSZP                                                        
18|158|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000072|02|FIDESZ,KDNP                                                 
18|158|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000014|01|MDF                                                         
18|158|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000004|01|MIÉP-Jobbik                                                 
18|158|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|159|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000005|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|159|001|02|Magyar Szocialista Párt                                                                     |0000041|01|MSZP                                                        
18|159|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000093|02|FIDESZ,KDNP                                                 
18|159|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000012|01|MDF                                                         
18|159|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000005|01|MIÉP-Jobbik                                                 
18|159|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|160|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000010|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|160|001|02|Magyar Szocialista Párt                                                                     |0000198|01|MSZP                                                        
18|160|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000295|02|FIDESZ,KDNP                                                 
18|160|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000025|01|MDF                                                         
18|160|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000013|01|MIÉP-Jobbik                                                 
18|160|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|160|002|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000028|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|160|002|02|Magyar Szocialista Párt                                                                     |0000219|01|MSZP                                                        
18|160|002|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000312|02|FIDESZ,KDNP                                                 
18|160|002|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000041|01|MDF                                                         
18|160|002|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000015|01|MIÉP-Jobbik                                                 
18|160|002|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000002|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|160|003|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000025|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|160|003|02|Magyar Szocialista Párt                                                                     |0000190|01|MSZP                                                        
18|160|003|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000313|02|FIDESZ,KDNP                                                 
18|160|003|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000035|01|MDF                                                         
18|160|003|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000024|01|MIÉP-Jobbik                                                 
18|160|003|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000003|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|161|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000015|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|161|001|02|Magyar Szocialista Párt                                                                     |0000021|01|MSZP                                                        
18|161|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000054|02|FIDESZ,KDNP                                                 
18|161|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000000|01|MDF                                                         
18|161|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000000|01|MIÉP-Jobbik                                                 
18|161|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|162|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000008|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|162|001|02|Magyar Szocialista Párt                                                                     |0000061|01|MSZP                                                        
18|162|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000139|02|FIDESZ,KDNP                                                 
18|162|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000012|01|MDF                                                         
18|162|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000007|01|MIÉP-Jobbik                                                 
18|162|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|163|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000016|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|163|001|02|Magyar Szocialista Párt                                                                     |0000143|01|MSZP                                                        
18|163|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000143|02|FIDESZ,KDNP                                                 
18|163|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000033|01|MDF                                                         
18|163|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000008|01|MIÉP-Jobbik                                                 
18|163|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|163|002|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000013|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|163|002|02|Magyar Szocialista Párt                                                                     |0000109|01|MSZP                                                        
18|163|002|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000079|02|FIDESZ,KDNP                                                 
18|163|002|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000019|01|MDF                                                         
18|163|002|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000002|01|MIÉP-Jobbik                                                 
18|163|002|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|164|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000001|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|164|001|02|Magyar Szocialista Párt                                                                     |0000033|01|MSZP                                                        
18|164|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000117|02|FIDESZ,KDNP                                                 
18|164|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000004|01|MDF                                                         
18|164|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000005|01|MIÉP-Jobbik                                                 
18|164|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|165|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000011|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|165|001|02|Magyar Szocialista Párt                                                                     |0000084|01|MSZP                                                        
18|165|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000153|02|FIDESZ,KDNP                                                 
18|165|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000023|01|MDF                                                         
18|165|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000004|01|MIÉP-Jobbik                                                 
18|165|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|166|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000000|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|166|001|02|Magyar Szocialista Párt                                                                     |0000018|01|MSZP                                                        
18|166|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000048|02|FIDESZ,KDNP                                                 
18|166|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000001|01|MDF                                                         
18|166|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000002|01|MIÉP-Jobbik                                                 
18|166|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|001|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000027|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|001|02|Magyar Szocialista Párt                                                                     |0000277|01|MSZP                                                        
18|167|001|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000438|02|FIDESZ,KDNP                                                 
18|167|001|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000043|01|MDF                                                         
18|167|001|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000007|01|MIÉP-Jobbik                                                 
18|167|001|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000002|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|002|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000040|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|002|02|Magyar Szocialista Párt                                                                     |0000391|01|MSZP                                                        
18|167|002|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000346|02|FIDESZ,KDNP                                                 
18|167|002|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000051|01|MDF                                                         
18|167|002|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000006|01|MIÉP-Jobbik                                                 
18|167|002|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|003|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000011|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|003|02|Magyar Szocialista Párt                                                                     |0000182|01|MSZP                                                        
18|167|003|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000199|02|FIDESZ,KDNP                                                 
18|167|003|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000025|01|MDF                                                         
18|167|003|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000006|01|MIÉP-Jobbik                                                 
18|167|003|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|004|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000025|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|004|02|Magyar Szocialista Párt                                                                     |0000196|01|MSZP                                                        
18|167|004|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000228|02|FIDESZ,KDNP                                                 
18|167|004|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000031|01|MDF                                                         
18|167|004|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000008|01|MIÉP-Jobbik                                                 
18|167|004|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|005|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000018|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|005|02|Magyar Szocialista Párt                                                                     |0000261|01|MSZP                                                        
18|167|005|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000222|02|FIDESZ,KDNP                                                 
18|167|005|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000039|01|MDF                                                         
18|167|005|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000011|01|MIÉP-Jobbik                                                 
18|167|005|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|006|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000016|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|006|02|Magyar Szocialista Párt                                                                     |0000274|01|MSZP                                                        
