Anno evento,Tipo variazione,Sigla automobilistica,Codice Provincia/Uts,Codice Comune,Comune,Codice Uts associato,Sigla automobilistica associata,Codice Comune associato,Comune associato,Provvedimento e Documento,Contenuto del provvedimento,Data evento,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90011,Bonnanaro,312,SS,112007,Bonnanaro,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90012,Bono,312,SS,112008,Bono,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90013,Bonorva,312,SS,112009,Bonorva,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,AP-Cambio appartenenza Provincia,SS,90,90014,Bortigiadas,113,OT,113007,Bortigiadas,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90015,Borutta,312,SS,112010,Borutta,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90016,Bottidda,312,SS,112011,Bottidda,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,AP-Cambio appartenenza Provincia,SS,90,90017,Buddusò,113,OT,113008,Buddusò,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90018,Bultei,312,SS,112012,Bultei,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90019,Bulzi,312,SS,112013,Bulzi,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90020,Burgos,312,SS,112014,Burgos,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,AP-Cambio appartenenza Provincia,SS,90,90021,Calangianus,113,OT,113010,Calangianus,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90022,Cargeghe,312,SS,112015,Cargeghe,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90023,Castelsardo,312,SS,112016,Castelsardo,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90024,Cheremule,312,SS,112017,Cheremule,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90025,Chiaramonti,312,SS,112018,Chiaramonti,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90026,Codrongianos,312,SS,112019,Codrongianos,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90027,Cossoine,312,SS,112020,Cossoine,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90028,Esporlatu,312,SS,112022,Esporlatu,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
