,election_date,election_type,harmonised_code,harmonised_name,type,name,votes
339,2024_06_09,european,ITC4D,monza e della brianza,2,ap,1103
340,2024_06_09,european,ITC4D,monza e della brianza,2,azione,15806
341,2024_06_09,european,ITC4D,monza e della brianza,2,fi_nm_ppe,40144
342,2024_06_09,european,ITC4D,monza e della brianza,2,fdi,113446
343,2024_06_09,european,ITC4D,monza e della brianza,2,lega,38481
344,2024_06_09,european,ITC4D,monza e della brianza,2,lib,2716
345,2024_06_09,european,ITC4D,monza e della brianza,2,m5s,21905
346,2024_06_09,european,ITC4D,monza e della brianza,2,ptd,6181
347,2024_06_09,european,ITC4D,monza e della brianza,2,pd,83282
348,2024_06_09,european,ITC4D,monza e della brianza,2,rv,506
349,2024_06_09,european,ITC4D,monza e della brianza,2,sue,14141
350,2024_06_09,european,ITF11,laquila,0,eligible_voters,258096
351,2024_06_09,european,ITF11,laquila,1,issued_ballots,107897
352,2024_06_09,european,ITF11,laquila,2,avs,4692
353,2024_06_09,european,ITF11,laquila,2,ap,261
354,2024_06_09,european,ITF11,laquila,2,azione,2349
355,2024_06_09,european,ITF11,laquila,2,fi_nm_ppe,10870
356,2024_06_09,european,ITF11,laquila,2,fdi,37108
357,2024_06_09,european,ITF11,laquila,2,lega,11003
358,2024_06_09,european,ITF11,laquila,2,lib,830
359,2024_06_09,european,ITF11,laquila,2,m5s,9586
360,2024_06_09,european,ITF11,laquila,2,ptd,3135
361,2024_06_09,european,ITF11,laquila,2,italexit,467
362,2024_06_09,european,ITF11,laquila,2,pd,20166
363,2024_06_09,european,ITF11,laquila,2,sue,2562
364,2024_06_09,european,ITF12,teramo,0,eligible_voters,262439
365,2024_06_09,european,ITF12,teramo,1,issued_ballots,129949
366,2024_06_09,european,ITF12,teramo,2,avs,6087
367,2024_06_09,european,ITF12,teramo,2,ap,407
368,2024_06_09,european,ITF12,teramo,2,azione,4907
369,2024_06_09,european,ITF12,teramo,2,fi_nm_ppe,14724
370,2024_06_09,european,ITF12,teramo,2,fdi,38160
371,2024_06_09,european,ITF12,teramo,2,lega,8289
372,2024_06_09,european,ITF12,teramo,2,lib,928
373,2024_06_09,european,ITF12,teramo,2,m5s,15250
374,2024_06_09,european,ITF12,teramo,2,ptd,3543
375,2024_06_09,european,ITF12,teramo,2,italexit,841
376,2024_06_09,european,ITF12,teramo,2,pd,23999
377,2024_06_09,european,ITF12,teramo,2,sue,2935
378,2024_06_09,european,ITF13,pescara,0,eligible_voters,273489
379,2024_06_09,european,ITF13,pescara,1,issued_ballots,148793
380,2024_06_09,european,ITF13,pescara,2,avs,7837
381,2024_06_09,european,ITF13,pescara,2,ap,435
382,2024_06_09,european,ITF13,pescara,2,azione,2991
383,2024_06_09,european,ITF13,pescara,2,fi_nm_ppe,15885
384,2024_06_09,european,ITF13,pescara,2,fdi,44971
385,2024_06_09,european,ITF13,pescara,2,lega,9554
386,2024_06_09,european,ITF13,pescara,2,lib,1168
387,2024_06_09,european,ITF13,pescara,2,m5s,16501
388,2024_06_09,european,ITF13,pescara,2,ptd,5609
389,2024_06_09,european,ITF13,pescara,2,italexit,1044
390,2024_06_09,european,ITF13,pescara,2,pd,28533
391,2024_06_09,european,ITF13,pescara,2,sue,3632
392,2024_06_09,european,ITF14,chieti,0,eligible_voters,358276
393,2024_06_09,european,ITF14,chieti,1,issued_ballots,156111
394,2024_06_09,european,ITF14,chieti,2,avs,7929
395,2024_06_09,european,ITF14,chieti,2,ap,513
396,2024_06_09,european,ITF14,chieti,2,azione,3091
397,2024_06_09,european,ITF14,chieti,2,fi_nm_ppe,13236
398,2024_06_09,european,ITF14,chieti,2,fdi,48254
399,2024_06_09,european,ITF14,chieti,2,lega,11331
400,2024_06_09,european,ITF14,chieti,2,lib,1573
401,2024_06_09,european,ITF14,chieti,2,m5s,19278
402,2024_06_09,european,ITF14,chieti,2,ptd,4181
403,2024_06_09,european,ITF14,chieti,2,italexit,869
404,2024_06_09,european,ITF14,chieti,2,pd,30210
405,2024_06_09,european,ITF14,chieti,2,sue,3853
406,2024_06_09,european,ITF21,isernia,0,eligible_voters,88461
407,2024_06_09,european,ITF21,isernia,1,issued_ballots,36695
408,2024_06_09,european,ITF21,isernia,2,avs,1640
409,2024_06_09,european,ITF21,isernia,2,ap,283
410,2024_06_09,european,ITF21,isernia,2,azione,858
411,2024_06_09,european,ITF21,isernia,2,fi_nm_ppe,2756
412,2024_06_09,european,ITF21,isernia,2,fdi,7965
413,2024_06_09,european,ITF21,isernia,2,lega,8535
414,2024_06_09,european,ITF21,isernia,2,lib,216
415,2024_06_09,european,ITF21,isernia,2,m5s,3619
416,2024_06_09,european,ITF21,isernia,2,ptd,623
417,2024_06_09,european,ITF21,isernia,2,italexit,209
418,2024_06_09,european,ITF21,isernia,2,pd,4965
419,2024_06_09,european,ITF21,isernia,2,sue,1037
420,2024_06_09,european,ITF22,campobasso,0,eligible_voters,216507
421,2024_06_09,european,ITF22,campobasso,1,issued_ballots,109648
422,2024_06_09,european,ITF22,campobasso,2,avs,4942
423,2024_06_09,european,ITF22,campobasso,2,ap,1004
424,2024_06_09,european,ITF22,campobasso,2,azione,1746
425,2024_06_09,european,ITF22,campobasso,2,fi_nm_ppe,7943
426,2024_06_09,european,ITF22,campobasso,2,fdi,26276
427,2024_06_09,european,ITF22,campobasso,2,lega,13353
428,2024_06_09,european,ITF22,campobasso,2,lib,857
429,2024_06_09,european,ITF22,campobasso,2,m5s,15209
430,2024_06_09,european,ITF22,campobasso,2,ptd,2957
431,2024_06_09,european,ITF22,campobasso,2,italexit,724
432,2024_06_09,european,ITF22,campobasso,2,pd,18022
433,2024_06_09,european,ITF22,campobasso,2,sue,2232
434,2024_06_09,european,ITF31,caserta,0,eligible_voters,753805
435,2024_06_09,european,ITF31,caserta,1,issued_ballots,348815
436,2024_06_09,european,ITF31,caserta,2,avs,15598
437,2024_06_09,european,ITF31,caserta,2,ap,1093
438,2024_06_09,european,ITF31,caserta,2,azione,10321
439,2024_06_09,european,ITF31,caserta,2,fi_nm_ppe,44354
440,2024_06_09,european,ITF31,caserta,2,fdi,65851
441,2024_06_09,european,ITF31,caserta,2,lega,28559
442,2024_06_09,european,ITF31,caserta,2,lib,2179
443,2024_06_09,european,ITF31,caserta,2,m5s,66990
444,2024_06_09,european,ITF31,caserta,2,ptd,4001
445,2024_06_09,european,ITF31,caserta,2,italexit,2125
446,2024_06_09,european,ITF31,caserta,2,pd,60863
447,2024_06_09,european,ITF31,caserta,2,sue,19827
448,2024_06_09,european,ITF32,benevento,0,eligible_voters,259198
449,2024_06_09,european,ITF32,benevento,1,issued_ballots,122502
450,2024_06_09,european,ITF32,benevento,2,avs,4806
451,2024_06_09,european,ITF32,benevento,2,ap,339
452,2024_06_09,european,ITF32,benevento,2,azione,1897
453,2024_06_09,european,ITF32,benevento,2,fi_nm_ppe,18522
454,2024_06_09,european,ITF32,benevento,2,fdi,23006
455,2024_06_09,european,ITF32,benevento,2,lega,8497
